date,pool_name,blocks_mined,share
2023-12-31,Unknown,6,0.038461538461538464
2023-12-31,Binance Pool,5,0.03205128205128205
2023-12-31,F2Pool,12,0.07692307692307693
2023-12-31,Mara Pool,11,0.07051282051282051
2023-12-31,SBI Crypto,1,0.00641025641025641
2024-01-01,BTC M4,1,0.0064516129032258064
2024-01-01,Braiins Pool,1,0.0064516129032258064
2024-01-01,Unknown,7,0.04516129032258064
2024-01-01,Foundry USA,53,0.3419354838709677
2024-01-01,SBI Crypto,4,0.025806451612903226
2024-01-01,F2Pool,13,0.08387096774193549
2024-01-01,ViaBTC,18,0.11612903225806452
2024-01-01,AntPool,37,0.23870967741935484
2024-01-01,BTC.com,3,0.01935483870967742
2024-01-01,Binance Pool,9,0.05806451612903226
2024-01-01,Mara Pool,9,0.05806451612903226
2024-01-02,Binance Pool,9,0.06870229007633588
2024-01-02,Foundry USA,37,0.2824427480916031
2024-01-02,Braiins Pool,5,0.03816793893129771
2024-01-02,ViaBTC,15,0.11450381679389313
2024-01-02,SBI Crypto,2,0.015267175572519083
2024-01-02,F2Pool,21,0.16030534351145037
2024-01-02,Unknown,5,0.03816793893129771
2024-01-02,Ultimus,1,0.007633587786259542
2024-01-02,Mara Pool,3,0.022900763358778626
2024-01-02,AntPool,33,0.25190839694656486
2024-01-03,Braiins Pool,2,0.012658227848101266
2024-01-03,Mara Pool,5,0.03164556962025317
2024-01-03,Unknown,10,0.06329113924050633
2024-01-03,BTC.com,1,0.006329113924050633
2024-01-03,ViaBTC,15,0.0949367088607595
2024-01-03,Foundry USA,51,0.3227848101265823
2024-01-03,Binance Pool,11,0.06962025316455696
2024-01-03,AntPool,37,0.23417721518987342
2024-01-03,F2Pool,24,0.1518987341772152
2024-01-03,Poolin,2,0.012658227848101266
2024-01-04,KanoPool,1,0.0058823529411764705
2024-01-04,SBI Crypto,2,0.011764705882352941
2024-01-04,BTC.com,3,0.01764705882352941
2024-01-04,Unknown,4,0.023529411764705882
2024-01-04,BTC M4,3,0.01764705882352941
2024-01-04,Poolin,1,0.0058823529411764705
2024-01-04,Mara Pool,7,0.041176470588235294
2024-01-04,Binance Pool,7,0.041176470588235294
2024-01-04,ViaBTC,20,0.11764705882352941
2024-01-04,Foundry USA,51,0.3
2024-01-04,AntPool,45,0.2647058823529412
2024-01-04,F2Pool,23,0.13529411764705881
2024-01-04,Braiins Pool,3,0.01764705882352941
2024-01-05,AntPool,35,0.2536231884057971
2024-01-05,Ultimus,1,0.007246376811594203
2024-01-05,Foundry USA,37,0.26811594202898553
2024-01-05,Unknown,3,0.021739130434782608
2024-01-05,BTC M4,1,0.007246376811594203
2024-01-05,Mara Pool,8,0.057971014492753624
2024-01-05,BTC.com,2,0.014492753623188406
2024-01-05,Poolin,1,0.007246376811594203
2024-01-05,F2Pool,12,0.08695652173913043
2024-01-05,ViaBTC,18,0.13043478260869565
2024-01-05,SBI Crypto,7,0.050724637681159424
2024-01-05,Binance Pool,11,0.07971014492753623
2024-01-05,Braiins Pool,2,0.014492753623188406
2024-01-06,Mara Pool,5,0.03571428571428571
2024-01-06,F2Pool,22,0.15714285714285714
2024-01-06,Foundry USA,37,0.2642857142857143
2024-01-06,BTC.com,1,0.007142857142857143
2024-01-06,Poolin,1,0.007142857142857143
2024-01-06,BTC M4,1,0.007142857142857143
2024-01-06,Unknown,3,0.02142857142857143
2024-01-06,Binance Pool,6,0.04285714285714286
2024-01-06,ViaBTC,19,0.1357142857142857
2024-01-06,AntPool,39,0.2785714285714286
2024-01-06,SBI Crypto,3,0.02142857142857143
2024-01-06,Braiins Pool,2,0.014285714285714285
2024-01-06,Ultimus,1,0.007142857142857143
2024-01-07,BTC.com,1,0.00847457627118644
2024-01-07,BTC M4,3,0.025423728813559324
2024-01-07,Mara Pool,5,0.0423728813559322
2024-01-07,ViaBTC,9,0.07627118644067797
2024-01-07,Binance Pool,9,0.07627118644067797
2024-01-07,AntPool,33,0.2796610169491525
2024-01-07,Foundry USA,29,0.2457627118644068
2024-01-07,Unknown,5,0.0423728813559322
2024-01-07,Poolin,2,0.01694915254237288
2024-01-07,F2Pool,19,0.16101694915254236
2024-01-07,SBI Crypto,3,0.025423728813559324
2024-01-08,SBI Crypto,1,0.008130081300813009
2024-01-08,BTC M4,3,0.024390243902439025
2024-01-08,Unknown,4,0.032520325203252036
2024-01-08,Foundry USA,35,0.2845528455284553
2024-01-08,AntPool,30,0.24390243902439024
2024-01-08,ViaBTC,19,0.15447154471544716
2024-01-08,Mara Pool,4,0.032520325203252036
2024-01-08,Braiins Pool,1,0.008130081300813009
2024-01-08,F2Pool,14,0.11382113821138211
2024-01-08,Ultimus,1,0.008130081300813009
2024-01-08,Poolin,1,0.008130081300813009
2024-01-08,Binance Pool,9,0.07317073170731707
2024-01-08,BTC.com,1,0.008130081300813009
2024-01-09,Ultimus,1,0.006578947368421052
2024-01-09,Braiins Pool,1,0.006578947368421052
2024-01-09,Foundry USA,40,0.2631578947368421
2024-01-09,BTC.com,1,0.006578947368421052
2024-01-09,Unknown,6,0.039473684210526314
2024-01-09,AntPool,43,0.28289473684210525
2024-01-09,F2Pool,11,0.07236842105263158
2024-01-09,SBI Crypto,6,0.039473684210526314
2024-01-09,Poolin,1,0.006578947368421052
2024-01-09,Mara Pool,9,0.05921052631578947
2024-01-09,ViaBTC,22,0.14473684210526316
2024-01-09,Binance Pool,11,0.07236842105263158
2024-01-10,AntPool,35,0.2631578947368421
2024-01-10,F2Pool,12,0.09022556390977443
2024-01-10,ViaBTC,16,0.12030075187969924
2024-01-10,Ultimus,4,0.03007518796992481
2024-01-10,Foundry USA,44,0.3308270676691729
2024-01-10,Binance Pool,5,0.03759398496240601
2024-01-10,Unknown,6,0.045112781954887216
2024-01-10,BTC.com,1,0.007518796992481203
2024-01-10,Braiins Pool,2,0.015037593984962405
2024-01-10,SBI Crypto,3,0.022556390977443608
2024-01-10,BTC M4,1,0.007518796992481203
2024-01-10,Mara Pool,4,0.03007518796992481
2024-01-11,SBI Crypto,2,0.011560693641618497
2024-01-11,Foundry USA,44,0.2543352601156069
2024-01-11,F2Pool,24,0.13872832369942195
2024-01-11,Poolin,1,0.005780346820809248
2024-01-11,Ultimus,1,0.005780346820809248
2024-01-11,AntPool,51,0.2947976878612717
2024-01-11,BTC M4,3,0.017341040462427744
2024-01-11,Braiins Pool,3,0.017341040462427744
2024-01-11,BTC.com,4,0.023121387283236993
2024-01-11,Binance Pool,9,0.05202312138728324
2024-01-11,Unknown,9,0.05202312138728324
2024-01-11,Mara Pool,5,0.028901734104046242
2024-01-11,ViaBTC,17,0.09826589595375723
2024-01-12,Mara Pool,8,0.047619047619047616
2024-01-12,Binance Pool,10,0.05952380952380952
2024-01-12,F2Pool,18,0.10714285714285714
2024-01-12,Braiins Pool,5,0.02976190476190476
2024-01-12,Poolin,1,0.005952380952380952
2024-01-12,SBI Crypto,3,0.017857142857142856
2024-01-12,ViaBTC,19,0.1130952380952381
2024-01-12,Unknown,8,0.047619047619047616
2024-01-12,Foundry USA,50,0.2976190476190476
2024-01-12,BTC M4,3,0.017857142857142856
2024-01-12,AntPool,42,0.25
2024-01-12,Ultimus,1,0.005952380952380952
2024-01-13,F2Pool,26,0.16352201257861634
2024-01-13,Mara Pool,6,0.03773584905660377
2024-01-13,ViaBTC,22,0.13836477987421383
2024-01-13,Poolin,1,0.006289308176100629
2024-01-13,Ultimus,2,0.012578616352201259
2024-01-13,Binance Pool,6,0.03773584905660377
2024-01-13,BTC M4,2,0.012578616352201259
2024-01-13,Braiins Pool,1,0.006289308176100629
2024-01-13,AntPool,43,0.27044025157232704
2024-01-13,Unknown,9,0.05660377358490566
2024-01-13,Foundry USA,39,0.24528301886792453
2024-01-13,SBI Crypto,2,0.012578616352201259
2024-01-14,Mara Pool,4,0.03125
2024-01-14,Binance Pool,3,0.0234375
2024-01-14,BTC.com,1,0.0078125
2024-01-14,Unknown,6,0.046875
2024-01-14,SBI Crypto,5,0.0390625
2024-01-14,Foundry USA,33,0.2578125
2024-01-14,ViaBTC,18,0.140625
2024-01-14,AntPool,39,0.3046875
2024-01-14,F2Pool,17,0.1328125
2024-01-14,Poolin,2,0.015625
2024-01-15,ViaBTC,9,0.07894736842105263
2024-01-15,F2Pool,17,0.14912280701754385
2024-01-15,Poolin,2,0.017543859649122806
2024-01-15,Mara Pool,5,0.043859649122807015
2024-01-15,Binance Pool,9,0.07894736842105263
2024-01-15,Braiins Pool,1,0.008771929824561403
2024-01-15,SBI Crypto,1,0.008771929824561403
2024-01-15,Unknown,3,0.02631578947368421
2024-01-15,BTC.com,1,0.008771929824561403
2024-01-15,BTC M4,1,0.008771929824561403
2024-01-15,Foundry USA,34,0.2982456140350877
2024-01-15,AntPool,31,0.2719298245614035
2024-01-16,SBI Crypto,3,0.024
2024-01-16,AntPool,26,0.208
2024-01-16,Binance Pool,6,0.048
2024-01-16,ViaBTC,23,0.184
2024-01-16,Unknown,13,0.104
2024-01-16,Ultimus,1,0.008
2024-01-16,F2Pool,13,0.104
2024-01-16,BTC.com,2,0.016
2024-01-16,Foundry USA,25,0.2
2024-01-16,Mara Pool,6,0.048
2024-01-16,Poolin,3,0.024
2024-01-16,Braiins Pool,3,0.024
2024-01-16,BTC M4,1,0.008
2024-01-17,Ultimus,1,0.008264462809917356
2024-01-17,AntPool,19,0.15702479338842976
2024-01-17,BTC M4,1,0.008264462809917356
2024-01-17,Unknown,6,0.049586776859504134
2024-01-17,BTC.com,4,0.03305785123966942
2024-01-17,Poolin,1,0.008264462809917356
2024-01-17,Mara Pool,8,0.06611570247933884
2024-01-17,Binance Pool,3,0.024793388429752067
2024-01-17,F2Pool,16,0.1322314049586777
2024-01-17,SBI Crypto,1,0.008264462809917356
2024-01-17,Foundry USA,43,0.35537190082644626
2024-01-17,ViaBTC,17,0.14049586776859505
2024-01-17,Braiins Pool,1,0.008264462809917356
2024-01-18,BTC.com,3,0.02112676056338028
2024-01-18,Foundry USA,39,0.2746478873239437
2024-01-18,BTC M4,1,0.007042253521126761
2024-01-18,F2Pool,21,0.14788732394366197
2024-01-18,Mara Pool,4,0.028169014084507043
2024-01-18,ViaBTC,10,0.07042253521126761
2024-01-18,SBI Crypto,4,0.028169014084507043
2024-01-18,AntPool,37,0.2605633802816901
2024-01-18,Unknown,14,0.09859154929577464
2024-01-18,Binance Pool,9,0.06338028169014084
2024-01-19,SBI Crypto,2,0.015151515151515152
2024-01-19,Foundry USA,34,0.25757575757575757
2024-01-19,AntPool,28,0.21212121212121213
2024-01-19,F2Pool,25,0.1893939393939394
2024-01-19,Poolin,3,0.022727272727272728
2024-01-19,ViaBTC,14,0.10606060606060606
2024-01-19,Binance Pool,4,0.030303030303030304
2024-01-19,Unknown,8,0.06060606060606061
2024-01-19,BTC.com,4,0.030303030303030304
2024-01-19,Braiins Pool,2,0.015151515151515152
2024-01-19,BTC M4,2,0.015151515151515152
2024-01-19,Mara Pool,6,0.045454545454545456
2024-01-20,Braiins Pool,4,0.027972027972027972
2024-01-20,ViaBTC,27,0.1888111888111888
2024-01-20,Mara Pool,3,0.02097902097902098
2024-01-20,Unknown,5,0.03496503496503497
2024-01-20,Poolin,1,0.006993006993006993
2024-01-20,SBI Crypto,5,0.03496503496503497
2024-01-20,Binance Pool,5,0.03496503496503497
2024-01-20,Foundry USA,48,0.3356643356643357
2024-01-20,F2Pool,13,0.09090909090909091
2024-01-20,AntPool,30,0.2097902097902098
2024-01-20,BTC.com,2,0.013986013986013986
2024-01-21,Mara Pool,3,0.02142857142857143
2024-01-21,AntPool,23,0.16428571428571428
2024-01-21,Poolin,4,0.02857142857142857
2024-01-21,Unknown,9,0.06428571428571428
2024-01-21,Braiins Pool,3,0.02142857142857143
2024-01-21,F2Pool,26,0.18571428571428572
2024-01-21,Binance Pool,6,0.04285714285714286
2024-01-21,1THash,1,0.007142857142857143
2024-01-21,SBI Crypto,1,0.007142857142857143
2024-01-21,Foundry USA,49,0.35
2024-01-21,ViaBTC,15,0.10714285714285714
2024-01-22,BTC.com,2,0.0125
2024-01-22,Mara Pool,4,0.025
2024-01-22,Unknown,4,0.025
2024-01-22,Braiins Pool,1,0.00625
2024-01-22,Ultimus,1,0.00625
2024-01-22,BTC M4,1,0.00625
2024-01-22,ViaBTC,13,0.08125
2024-01-22,SBI Crypto,7,0.04375
2024-01-22,F2Pool,20,0.125
2024-01-22,Poolin,3,0.01875
2024-01-22,Foundry USA,53,0.33125
2024-01-22,Binance Pool,13,0.08125
2024-01-22,AntPool,38,0.2375
2024-01-23,SBI Crypto,2,0.012987012987012988
2024-01-23,BTC.com,2,0.012987012987012988
2024-01-23,Poolin,1,0.006493506493506494
2024-01-23,Binance Pool,6,0.03896103896103896
2024-01-23,Mara Pool,3,0.01948051948051948
2024-01-23,Foundry USA,53,0.34415584415584416
2024-01-23,Unknown,11,0.07142857142857142
2024-01-23,Braiins Pool,2,0.012987012987012988
2024-01-23,ViaBTC,12,0.07792207792207792
2024-01-23,AntPool,41,0.2662337662337662
2024-01-23,F2Pool,20,0.12987012987012986
2024-01-23,BTC M4,1,0.006493506493506494
2024-01-24,Braiins Pool,4,0.02666666666666667
2024-01-24,F2Pool,15,0.1
2024-01-24,ViaBTC,19,0.12666666666666668
2024-01-24,Mara Pool,2,0.013333333333333334
2024-01-24,Unknown,7,0.04666666666666667
2024-01-24,AntPool,40,0.26666666666666666
2024-01-24,Binance Pool,9,0.06
2024-01-24,BTC.com,2,0.013333333333333334
2024-01-24,BTC M4,1,0.006666666666666667
2024-01-24,Foundry USA,51,0.34
2024-01-25,AntPool,43,0.23756906077348067
2024-01-25,Unknown,11,0.06077348066298342
2024-01-25,Foundry USA,47,0.2596685082872928
2024-01-25,BTC M4,3,0.016574585635359115
2024-01-25,SBI Crypto,6,0.03314917127071823
2024-01-25,Braiins Pool,2,0.011049723756906077
2024-01-25,BTC.com,3,0.016574585635359115
2024-01-25,Binance Pool,10,0.055248618784530384
2024-01-25,Poolin,3,0.016574585635359115
2024-01-25,ViaBTC,21,0.11602209944751381
2024-01-25,F2Pool,27,0.14917127071823205
2024-01-25,Mara Pool,5,0.027624309392265192
2024-01-26,Mara Pool,2,0.013157894736842105
2024-01-26,F2Pool,17,0.1118421052631579
2024-01-26,SBI Crypto,4,0.02631578947368421
2024-01-26,Unknown,10,0.06578947368421052
2024-01-26,Binance Pool,6,0.039473684210526314
2024-01-26,AntPool,43,0.28289473684210525
2024-01-26,Braiins Pool,3,0.019736842105263157
2024-01-26,Foundry USA,36,0.23684210526315788
2024-01-26,ViaBTC,24,0.15789473684210525
2024-01-26,Ultimus,1,0.006578947368421052
2024-01-26,BTC.com,5,0.03289473684210526
2024-01-26,1THash,1,0.006578947368421052
2024-01-27,F2Pool,18,0.10526315789473684
2024-01-27,Binance Pool,7,0.04093567251461988
2024-01-27,ViaBTC,16,0.0935672514619883
2024-01-27,Braiins Pool,4,0.023391812865497075
2024-01-27,AntPool,48,0.2807017543859649
2024-01-27,Poolin,3,0.017543859649122806
2024-01-27,Mara Pool,1,0.005847953216374269
2024-01-27,BTC.com,6,0.03508771929824561
2024-01-27,SBI Crypto,1,0.005847953216374269
2024-01-27,BTC M4,2,0.011695906432748537
2024-01-27,Foundry USA,50,0.29239766081871343
2024-01-27,Unknown,15,0.08771929824561403
2024-01-28,Binance Pool,7,0.04375
2024-01-28,SBI Crypto,1,0.00625
2024-01-28,ViaBTC,15,0.09375
2024-01-28,Braiins Pool,5,0.03125
2024-01-28,BTC M4,2,0.0125
2024-01-28,Poolin,2,0.0125
2024-01-28,Unknown,7,0.04375
2024-01-28,F2Pool,32,0.2
2024-01-28,AntPool,38,0.2375
2024-01-28,Foundry USA,49,0.30625
2024-01-28,BTC.com,2,0.0125
2024-01-29,Foundry USA,46,0.2948717948717949
2024-01-29,Binance Pool,8,0.05128205128205128
2024-01-29,Poolin,1,0.00641025641025641
2024-01-29,BTC.com,7,0.04487179487179487
2024-01-29,Braiins Pool,3,0.019230769230769232
2024-01-29,F2Pool,15,0.09615384615384616
2024-01-29,ViaBTC,20,0.1282051282051282
2024-01-29,BTC M4,4,0.02564102564102564
2024-01-29,Mara Pool,2,0.01282051282051282
2024-01-29,Ultimus,2,0.01282051282051282
2024-01-29,Unknown,4,0.02564102564102564
2024-01-29,AntPool,40,0.2564102564102564
2024-01-29,SBI Crypto,4,0.02564102564102564
2024-01-30,BTC M4,1,0.006944444444444444
2024-01-30,Unknown,3,0.020833333333333332
2024-01-30,AntPool,31,0.2152777777777778
2024-01-30,Braiins Pool,3,0.020833333333333332
2024-01-30,Poolin,1,0.006944444444444444
2024-01-30,Mara Pool,2,0.013888888888888888
2024-01-30,Binance Pool,7,0.04861111111111111
2024-01-30,SBI Crypto,7,0.04861111111111111
2024-01-30,BTC.com,2,0.013888888888888888
2024-01-30,F2Pool,15,0.10416666666666667
2024-01-30,Foundry USA,46,0.3194444444444444
2024-01-30,ViaBTC,26,0.18055555555555555
2024-01-31,Binance Pool,8,0.061068702290076333
2024-01-31,Mara Pool,2,0.015267175572519083
2024-01-31,BTC M4,2,0.015267175572519083
2024-01-31,AntPool,38,0.2900763358778626
2024-01-31,SBI Crypto,4,0.030534351145038167
2024-01-31,ViaBTC,15,0.11450381679389313
2024-01-31,Unknown,4,0.030534351145038167
2024-01-31,Foundry USA,46,0.3511450381679389
2024-01-31,F2Pool,12,0.0916030534351145
2024-02-01,Unknown,4,0.026143790849673203
2024-02-01,BTC M4,2,0.013071895424836602
2024-02-01,Braiins Pool,2,0.013071895424836602
2024-02-01,Poolin,1,0.006535947712418301
2024-02-01,F2Pool,17,0.1111111111111111
2024-02-01,Binance Pool,4,0.026143790849673203
2024-02-01,Mara Pool,2,0.013071895424836602
2024-02-01,AntPool,57,0.37254901960784315
2024-02-01,Foundry USA,46,0.3006535947712418
2024-02-01,BTC.com,3,0.0196078431372549
2024-02-01,ViaBTC,13,0.08496732026143791
2024-02-01,SBI Crypto,2,0.013071895424836602
2024-02-02,Braiins Pool,3,0.015957446808510637
2024-02-02,SBI Crypto,4,0.02127659574468085
2024-02-02,AntPool,53,0.28191489361702127
2024-02-02,Binance Pool,7,0.03723404255319149
2024-02-02,Foundry USA,53,0.28191489361702127
2024-02-02,F2Pool,24,0.1276595744680851
2024-02-02,BTC.com,1,0.005319148936170213
2024-02-02,Ultimus,2,0.010638297872340425
2024-02-02,BTC M4,3,0.015957446808510637
2024-02-02,Poolin,2,0.010638297872340425
2024-02-02,Unknown,11,0.05851063829787234
2024-02-02,Mara Pool,2,0.010638297872340425
2024-02-02,ViaBTC,23,0.12234042553191489
2024-02-03,SBI Crypto,5,0.033112582781456956
2024-02-03,BTC M4,3,0.019867549668874173
2024-02-03,Poolin,2,0.013245033112582781
2024-02-03,Binance Pool,4,0.026490066225165563
2024-02-03,ViaBTC,16,0.10596026490066225
2024-02-03,F2Pool,13,0.08609271523178808
2024-02-03,Braiins Pool,1,0.006622516556291391
2024-02-03,BTC.com,3,0.019867549668874173
2024-02-03,Unknown,10,0.06622516556291391
2024-02-03,Foundry USA,43,0.2847682119205298
2024-02-03,AntPool,49,0.32450331125827814
2024-02-03,Mara Pool,2,0.013245033112582781
2024-02-04,SBI Crypto,3,0.01935483870967742
2024-02-04,Solo CKPool,1,0.0064516129032258064
2024-02-04,Braiins Pool,4,0.025806451612903226
2024-02-04,Poolin,2,0.012903225806451613
2024-02-04,BTC M4,2,0.012903225806451613
2024-02-04,Unknown,15,0.0967741935483871
2024-02-04,F2Pool,20,0.12903225806451613
2024-02-04,Foundry USA,59,0.38064516129032255
2024-02-04,Ultimus,1,0.0064516129032258064
2024-02-04,AntPool,25,0.16129032258064516
2024-02-04,ViaBTC,12,0.07741935483870968
2024-02-04,BTC.com,2,0.012903225806451613
2024-02-04,Binance Pool,5,0.03225806451612903
2024-02-04,Mara Pool,4,0.025806451612903226
2024-02-05,AntPool,39,0.25
2024-02-05,F2Pool,27,0.17307692307692307
2024-02-05,Foundry USA,41,0.26282051282051283
2024-02-05,Binance Pool,5,0.03205128205128205
2024-02-05,Braiins Pool,1,0.00641025641025641
2024-02-05,BTC.com,1,0.00641025641025641
2024-02-05,Unknown,8,0.05128205128205128
2024-02-05,Ultimus,1,0.00641025641025641
2024-02-05,SBI Crypto,6,0.038461538461538464
2024-02-05,Poolin,3,0.019230769230769232
2024-02-05,Mara Pool,3,0.019230769230769232
2024-02-05,ViaBTC,20,0.1282051282051282
2024-02-05,1THash,1,0.00641025641025641
2024-02-06,Braiins Pool,2,0.011764705882352941
2024-02-06,SBI Crypto,3,0.01764705882352941
2024-02-06,BTC M4,3,0.01764705882352941
2024-02-06,F2Pool,25,0.14705882352941177
2024-02-06,ViaBTC,14,0.08235294117647059
2024-02-06,Binance Pool,6,0.03529411764705882
2024-02-06,Mara Pool,3,0.01764705882352941
2024-02-06,Foundry USA,46,0.27058823529411763
2024-02-06,AntPool,50,0.29411764705882354
2024-02-06,Poolin,1,0.0058823529411764705
2024-02-06,BTC.com,3,0.01764705882352941
2024-02-06,Unknown,14,0.08235294117647059
2024-02-07,BTC.com,3,0.01875
2024-02-07,AntPool,41,0.25625
2024-02-07,Unknown,10,0.0625
2024-02-07,Binance Pool,5,0.03125
2024-02-07,F2Pool,18,0.1125
2024-02-07,ViaBTC,23,0.14375
2024-02-07,Mara Pool,6,0.0375
2024-02-07,Foundry USA,51,0.31875
2024-02-07,SBI Crypto,2,0.0125
2024-02-07,BTC M4,1,0.00625
2024-02-08,Braiins Pool,1,0.007246376811594203
2024-02-08,Unknown,4,0.028985507246376812
2024-02-08,Poolin,1,0.007246376811594203
2024-02-08,BTC.com,2,0.014492753623188406
2024-02-08,BTC M4,3,0.021739130434782608
2024-02-08,Binance Pool,5,0.036231884057971016
2024-02-08,F2Pool,13,0.09420289855072464
2024-02-08,SBI Crypto,2,0.014492753623188406
2024-02-08,Mara Pool,6,0.043478260869565216
2024-02-08,Foundry USA,45,0.32608695652173914
2024-02-08,AntPool,39,0.2826086956521739
2024-02-08,Ultimus,1,0.007246376811594203
2024-02-08,ViaBTC,16,0.11594202898550725
2024-02-09,Unknown,9,0.05421686746987952
2024-02-09,Poolin,1,0.006024096385542169
2024-02-09,BTC.com,3,0.018072289156626505
2024-02-09,SBI Crypto,3,0.018072289156626505
2024-02-09,Binance Pool,5,0.030120481927710843
2024-02-09,BTC M4,1,0.006024096385542169
2024-02-09,Mara Pool,3,0.018072289156626505
2024-02-09,AntPool,40,0.24096385542168675
2024-02-09,F2Pool,18,0.10843373493975904
2024-02-09,Foundry USA,53,0.3192771084337349
2024-02-09,Braiins Pool,1,0.006024096385542169
2024-02-09,ViaBTC,29,0.1746987951807229
2024-02-10,Poolin,1,0.006578947368421052
2024-02-10,Binance Pool,8,0.05263157894736842
2024-02-10,SBI Crypto,3,0.019736842105263157
2024-02-10,Braiins Pool,2,0.013157894736842105
2024-02-10,Ultimus,1,0.006578947368421052
2024-02-10,BTC.com,2,0.013157894736842105
2024-02-10,F2Pool,20,0.13157894736842105
2024-02-10,Unknown,9,0.05921052631578947
2024-02-10,BTC M4,1,0.006578947368421052
2024-02-10,ViaBTC,19,0.125
2024-02-10,AntPool,38,0.25
2024-02-10,Foundry USA,41,0.26973684210526316
2024-02-10,Mara Pool,7,0.046052631578947366
2024-02-11,Foundry USA,35,0.25547445255474455
2024-02-11,Mara Pool,3,0.021897810218978103
2024-02-11,AntPool,45,0.3284671532846715
2024-02-11,BTC.com,3,0.021897810218978103
2024-02-11,SBI Crypto,3,0.021897810218978103
2024-02-11,ViaBTC,18,0.13138686131386862
2024-02-11,Ultimus,1,0.0072992700729927005
2024-02-11,F2Pool,13,0.0948905109489051
2024-02-11,Poolin,4,0.029197080291970802
2024-02-11,Unknown,4,0.029197080291970802
2024-02-11,Binance Pool,3,0.021897810218978103
2024-02-11,BTC M4,5,0.0364963503649635
2024-02-12,Binance Pool,8,0.0446927374301676
2024-02-12,BTC M4,1,0.00558659217877095
2024-02-12,Unknown,10,0.055865921787709494
2024-02-12,SBI Crypto,5,0.027932960893854747
2024-02-12,F2Pool,25,0.13966480446927373
2024-02-12,Foundry USA,55,0.30726256983240224
2024-02-12,Braiins Pool,3,0.01675977653631285
2024-02-12,AntPool,47,0.26256983240223464
2024-02-12,Poolin,2,0.0111731843575419
2024-02-12,BTC.com,3,0.01675977653631285
2024-02-12,Mara Pool,3,0.01675977653631285
2024-02-12,ViaBTC,17,0.09497206703910614
2024-02-13,Binance Pool,5,0.037037037037037035
2024-02-13,Foundry USA,48,0.35555555555555557
2024-02-13,Braiins Pool,3,0.022222222222222223
2024-02-13,SBI Crypto,3,0.022222222222222223
2024-02-13,Mara Pool,4,0.02962962962962963
2024-02-13,Unknown,2,0.014814814814814815
2024-02-13,BTC.com,2,0.014814814814814815
2024-02-13,ViaBTC,19,0.14074074074074075
2024-02-13,AntPool,35,0.25925925925925924
2024-02-13,F2Pool,14,0.1037037037037037
2024-02-14,BTC M4,2,0.014388489208633094
2024-02-14,BTC.com,1,0.007194244604316547
2024-02-14,Foundry USA,47,0.3381294964028777
2024-02-14,ViaBTC,22,0.15827338129496402
2024-02-14,F2Pool,14,0.10071942446043165
2024-02-14,Braiins Pool,1,0.007194244604316547
2024-02-14,Mara Pool,5,0.03597122302158273
2024-02-14,Unknown,5,0.03597122302158273
2024-02-14,AntPool,32,0.2302158273381295
2024-02-14,Poolin,2,0.014388489208633094
2024-02-14,Binance Pool,8,0.05755395683453238
2024-02-15,Ultimus,1,0.006369426751592357
2024-02-15,BTC.com,1,0.006369426751592357
2024-02-15,BTC M4,1,0.006369426751592357
2024-02-15,F2Pool,14,0.08917197452229299
2024-02-15,Braiins Pool,2,0.012738853503184714
2024-02-15,ViaBTC,25,0.1592356687898089
2024-02-15,AntPool,49,0.31210191082802546
2024-02-15,Foundry USA,50,0.3184713375796178
2024-02-15,Mara Pool,3,0.01910828025477707
2024-02-15,SBI Crypto,3,0.01910828025477707
2024-02-15,Binance Pool,3,0.01910828025477707
2024-02-15,Unknown,5,0.03184713375796178
2024-02-16,BTC M4,1,0.007462686567164179
2024-02-16,Braiins Pool,4,0.029850746268656716
2024-02-16,Foundry USA,37,0.27611940298507465
2024-02-16,SBI Crypto,3,0.022388059701492536
2024-02-16,F2Pool,26,0.19402985074626866
2024-02-16,ViaBTC,16,0.11940298507462686
2024-02-16,Unknown,5,0.03731343283582089
2024-02-16,Mara Pool,3,0.022388059701492536
2024-02-16,Binance Pool,7,0.05223880597014925
2024-02-16,AntPool,32,0.23880597014925373
2024-02-17,F2Pool,20,0.13333333333333333
2024-02-17,Braiins Pool,1,0.006666666666666667
2024-02-17,SBI Crypto,3,0.02
2024-02-17,Mara Pool,3,0.02
2024-02-17,AntPool,38,0.25333333333333335
2024-02-17,BTC.com,4,0.02666666666666667
2024-02-17,Poolin,1,0.006666666666666667
2024-02-17,Foundry USA,40,0.26666666666666666
2024-02-17,Binance Pool,7,0.04666666666666667
2024-02-17,ViaBTC,18,0.12
2024-02-17,Unknown,13,0.08666666666666667
2024-02-17,Ultimus,2,0.013333333333333334
2024-02-18,Foundry USA,34,0.2809917355371901
2024-02-18,ViaBTC,17,0.14049586776859505
2024-02-18,AntPool,25,0.2066115702479339
2024-02-18,BTC.com,2,0.01652892561983471
2024-02-18,BTC M4,3,0.024793388429752067
2024-02-18,F2Pool,18,0.1487603305785124
2024-02-18,Mara Pool,1,0.008264462809917356
2024-02-18,Braiins Pool,3,0.024793388429752067
2024-02-18,Ultimus,1,0.008264462809917356
2024-02-18,Binance Pool,5,0.04132231404958678
2024-02-18,Unknown,8,0.06611570247933884
2024-02-18,SBI Crypto,4,0.03305785123966942
2024-02-19,F2Pool,18,0.1323529411764706
