date,miner_id,pool_name,daily_share,cost_usd_per_day
2024-07-06,0,Foundry USA,0.3090909091,5326777.5841853814
2024-07-06,9,BTC.com,0.0060606061,104446.6199735837
2024-07-06,4,F2Pool,0.1636363636,2820058.7203296972
2024-07-06,11,BTC M4,0.0121212121,208893.2382237981
2024-07-06,8,Braiins Pool,0.0121212121,208893.2382237981
2024-07-06,3,ViaBTC,0.0969696970,1671145.9092371231
2024-07-06,1,AntPool,0.2181818182,3760078.2949218424
2024-07-06,6,Mara Pool,0.0606060606,1044466.1928423597
2024-07-06,7,SBI Crypto,0.0121212121,208893.2382237981
2024-07-06,2,Unknown,0.0969696970,1671145.9092371231
2024-07-07,10,Poolin,0.0141843972,242744.3983715654
2024-07-07,8,Braiins Pool,0.0212765957,364116.5958460001
2024-07-07,9,BTC.com,0.0212765957,364116.5958460001
2024-07-07,4,F2Pool,0.0851063830,1456466.3868066960
2024-07-07,11,BTC M4,0.0070921986,121372.1991857827
2024-07-07,2,Unknown,0.0921985816,1577838.5859924788
2024-07-07,0,Foundry USA,0.3262411348,5583121.1488552187
2024-07-07,3,ViaBTC,0.1134751773,1941955.1818384787
2024-07-07,7,SBI Crypto,0.0283687943,485488.7950317827
2024-07-07,1,AntPool,0.2056737589,3519793.7678309577
2024-07-07,6,Mara Pool,0.0780141844,1335094.1876209136
2024-07-08,10,Poolin,0.0062893082,106989.6476064264
2024-07-08,11,BTC M4,0.0062893082,106989.6476064264
2024-07-08,2,Unknown,0.1635220126,2781730.8275602744
2024-07-08,0,Foundry USA,0.3018867925,5135503.0663959784
2024-07-08,6,Mara Pool,0.0566037736,962906.8250555670
2024-07-08,7,SBI Crypto,0.0062893082,106989.6476064264
2024-07-08,8,Braiins Pool,0.0062893082,106989.6476064264
2024-07-08,4,F2Pool,0.1069182390,1818824.0025047075
2024-07-08,1,AntPool,0.2515723270,4279585.8872457026
2024-07-08,3,ViaBTC,0.0880503145,1497855.0613865638
2024-07-09,6,Mara Pool,0.0129870130,219544.7868955465
2024-07-09,2,Unknown,0.1558441558,2634537.4393655681
2024-07-09,3,ViaBTC,0.1753246753,2963854.6197088882
2024-07-09,1,AntPool,0.2337662338,3951806.1607388477
2024-07-09,4,F2Pool,0.0779220779,1317268.7196827841
2024-07-09,9,BTC.com,0.0129870130,219544.7868955465
2024-07-09,8,Braiins Pool,0.0324675325,548861.9672388663
2024-07-09,7,SBI Crypto,0.0064935065,109772.3934477733
2024-07-09,0,Foundry USA,0.2792207792,4720212.9131827652
2024-07-09,11,BTC M4,0.0129870130,219544.7868955465
2024-07-10,9,BTC.com,0.0294117647,492978.5186320867
2024-07-10,8,Braiins Pool,0.0147058824,246489.2601541069
2024-07-10,4,F2Pool,0.0882352941,1478935.5558962601
2024-07-10,6,Mara Pool,0.0294117647,492978.5186320867
2024-07-10,7,SBI Crypto,0.0441176471,739467.7787861936
2024-07-10,1,AntPool,0.2941176471,4929785.1879969938
2024-07-10,2,Unknown,0.1250000000,2095158.7046054003
2024-07-10,3,ViaBTC,0.1397058824,2341647.9647595072
2024-07-10,0,Foundry USA,0.2352941176,3943828.1490566935
2024-07-11,8,Braiins Pool,0.0142857143,237910.3868640764
2024-07-11,7,SBI Crypto,0.0214285714,356865.5794634282
2024-07-11,3,ViaBTC,0.1857142857,3092835.0259022475
2024-07-11,10,Poolin,0.0142857143,237910.3868640764
2024-07-11,0,Foundry USA,0.2928571429,4877162.9265501332
2024-07-11,1,AntPool,0.2857142857,4758207.7322854092
2024-07-11,4,F2Pool,0.0357142857,594775.9663275046
2024-07-11,2,Unknown,0.0857142857,1427462.3195190856
2024-07-11,6,Mara Pool,0.0357142857,594775.9663275046
2024-07-11,9,BTC.com,0.0214285714,356865.5794634282
2024-07-12,4,F2Pool,0.1533333333,2556173.1114828079
2024-07-12,6,Mara Pool,0.0600000000,1000241.6525368034
2024-07-12,10,Poolin,0.0066666667,111137.9619486680
2024-07-12,7,SBI Crypto,0.0133333333,222275.9222302665
2024-07-12,1,AntPool,0.2733333333,4556656.4165564142
2024-07-12,8,Braiins Pool,0.0266666667,444551.8461276024
2024-07-12,0,Foundry USA,0.2600000000,4334380.4943261482
2024-07-12,3,ViaBTC,0.1266666667,2111621.2670222749
2024-07-12,2,Unknown,0.0800000000,1333655.5367157380
2024-07-13,9,BTC.com,0.0064935065,108088.8737860352
2024-07-13,7,SBI Crypto,0.0064935065,108088.8737860352
2024-07-13,11,BTC M4,0.0064935065,108088.8737860352
2024-07-13,4,F2Pool,0.1233766234,2053688.6002701006
2024-07-13,10,Poolin,0.0064935065,108088.8737860352
2024-07-13,0,Foundry USA,0.3506493506,5836799.1777876280
2024-07-13,8,Braiins Pool,0.0259740260,432355.4951441410
2024-07-13,1,AntPool,0.2727272727,4539732.6940197740
2024-07-13,2,Unknown,0.0519480519,864710.9886237133
2024-07-13,6,Mara Pool,0.0454545455,756622.1165022466
2024-07-13,3,ViaBTC,0.0974025974,1621333.1051259600
2024-07-14,9,BTC.com,0.0059880240,99728.5650171838
2024-07-14,2,Unknown,0.1077844311,1795114.1553201061
2024-07-14,3,ViaBTC,0.1796407186,2991856.9271989772
2024-07-14,0,Foundry USA,0.3113772455,5185885.3392568845
2024-07-14,8,Braiins Pool,0.0179640719,299185.6933860845
2024-07-14,4,F2Pool,0.1077844311,1795114.1553201061
2024-07-14,1,AntPool,0.1976047904,3291042.6189195947
2024-07-14,6,Mara Pool,0.0479041916,797828.5134756027
2024-07-14,7,SBI Crypto,0.0239520958,398914.2567378014
2024-07-15,8,Braiins Pool,0.0130718954,217739.7250922906
2024-07-15,2,Unknown,0.0980392157,1633047.9415235973
2024-07-15,0,Foundry USA,0.2745098039,4572534.2352666473
2024-07-15,7,SBI Crypto,0.0261437908,435479.4501845812
2024-07-15,11,BTC M4,0.0065359477,108869.8625461453
2024-07-15,6,Mara Pool,0.0392156863,653219.1769425806
2024-07-15,3,ViaBTC,0.1503267974,2504006.8435584684
2024-07-15,4,F2Pool,0.1568627451,2612876.7061046138
2024-07-15,1,AntPool,0.2287581699,3810445.1957779210
2024-07-15,9,BTC.com,0.0065359477,108869.8625461453
2024-07-16,9,BTC.com,0.0204081633,339991.5207027389
2024-07-16,1,AntPool,0.2721088435,4533220.2677067257
2024-07-16,10,Poolin,0.0068027211,113330.5069009130
2024-07-16,11,BTC M4,0.0068027211,113330.5069009130
2024-07-16,4,F2Pool,0.0612244898,1019974.5604422583
2024-07-16,7,SBI Crypto,0.0136054422,226661.0138018259
2024-07-16,6,Mara Pool,0.0544217687,906644.0535413453
2024-07-16,3,ViaBTC,0.1428571429,2379940.6415872555
2024-07-16,8,Braiins Pool,0.0136054422,226661.0138018259
2024-07-16,0,Foundry USA,0.2312925170,3853237.2279672073
2024-07-16,2,Unknown,0.1700680272,2833262.6675249487
2024-07-17,3,ViaBTC,0.0817610063,1364617.7705424053
2024-07-17,1,AntPool,0.2389937107,3988882.7135080239
2024-07-17,4,F2Pool,0.1509433962,2519294.3448464260
2024-07-17,0,Foundry USA,0.3333333333,5563441.6786197815
2024-07-17,2,Unknown,0.1069182390,1784500.1613501431
2024-07-17,6,Mara Pool,0.0566037736,944735.3797346678
2024-07-17,11,BTC M4,0.0062893082,104970.5981191925
2024-07-17,8,Braiins Pool,0.0125786164,209941.1962383851
2024-07-17,9,BTC.com,0.0125786164,209941.1962383851
2024-07-18,3,ViaBTC,0.1395348837,2334862.2847240269
2024-07-18,6,Mara Pool,0.0465116279,778287.4282413422
2024-07-18,7,SBI Crypto,0.0155038760,259429.1433048867
2024-07-18,9,BTC.com,0.0155038760,259429.1433048867
2024-07-18,0,Foundry USA,0.2713178295,4540009.9994689282
2024-07-18,1,AntPool,0.2480620155,4150866.2845115983
2024-07-18,10,Poolin,0.0155038760,259429.1433048867
2024-07-18,8,Braiins Pool,0.0155038760,259429.1433048867
2024-07-18,11,BTC M4,0.0155038760,259429.1433048867
2024-07-18,2,Unknown,0.1317829457,2205147.7130715833
2024-07-18,4,F2Pool,0.0775193798,1297145.7131777976
2024-07-19,6,Mara Pool,0.0476190476,800826.1839424665
2024-07-19,8,Braiins Pool,0.0068027211,114403.7408034574
2024-07-19,11,BTC M4,0.0136054422,228807.4816069147
2024-07-19,9,BTC.com,0.0272108844,457614.9632138294
2024-07-19,4,F2Pool,0.1428571429,2402478.5535091348
2024-07-19,0,Foundry USA,0.2448979592,4118534.6621975251
2024-07-19,2,Unknown,0.0952380952,1601652.3678849330
2024-07-19,1,AntPool,0.2993197279,5033764.5869434495
2024-07-19,7,SBI Crypto,0.0272108844,457614.9632138294
2024-07-19,3,ViaBTC,0.0952380952,1601652.3678849330
2024-07-20,6,Mara Pool,0.0424242424,719181.1664621988
2024-07-20,11,BTC M4,0.0060606061,102740.1673639767
2024-07-20,3,ViaBTC,0.1818181818,3082205.0005767485
2024-07-20,1,AntPool,0.2727272727,4623307.5008651232
2024-07-20,0,Foundry USA,0.2909090909,4931528.0012618406
2024-07-20,7,SBI Crypto,0.0181818182,308220.5003967175
2024-07-20,8,Braiins Pool,0.0121212121,205480.3330327407
2024-07-20,2,Unknown,0.0909090909,1541102.5002883743
2024-07-20,9,BTC.com,0.0060606061,102740.1673639767
2024-07-20,4,F2Pool,0.0787878788,1335622.1672556337
2024-07-21,3,ViaBTC,0.1065088757,1815978.2240082633
2024-07-21,9,BTC.com,0.0059171598,100887.6797746264
2024-07-21,4,F2Pool,0.1124260355,1916865.9037828895
2024-07-21,8,Braiins Pool,0.0177514793,302663.0376188775
2024-07-21,2,Unknown,0.1183431953,2017753.5835575159
2024-07-21,0,Foundry USA,0.2899408284,4943496.2782666627
2024-07-21,7,SBI Crypto,0.0295857988,504438.3954631286
2024-07-21,1,AntPool,0.2662721893,4539945.5608731592
2024-07-21,6,Mara Pool,0.0473372781,807101.4330820059
2024-07-22,3,ViaBTC,0.1061452514,1823692.1496386412
2024-07-22,1,AntPool,0.2067039106,3551400.5015661730
2024-07-22,0,Foundry USA,0.3184357542,5471076.4489159230
2024-07-22,4,F2Pool,0.1173184358,2015659.7450608602
2024-07-22,7,SBI Crypto,0.0391061453,671886.5822596567
2024-07-22,2,Unknown,0.1284916201,2207627.3387649693
2024-07-22,8,Braiins Pool,0.0391061453,671886.5822596567
2024-07-22,6,Mara Pool,0.0223463687,383935.1891263282
2024-07-22,9,BTC.com,0.0111731844,191967.5954222190
2024-07-23,9,BTC.com,0.0059171598,102452.8990059952
2024-07-23,7,SBI Crypto,0.0118343195,204905.7962805365
2024-07-23,8,Braiins Pool,0.0236686391,409811.5942925269
2024-07-23,11,BTC M4,0.0059171598,102452.8990059952
2024-07-23,6,Mara Pool,0.0710059172,1229434.7811461268
2024-07-23,4,F2Pool,0.0946745562,1639246.3737071997
2024-07-23,1,AntPool,0.2130177515,3688304.3417069265
2024-07-23,3,ViaBTC,0.0946745562,1639246.3737071997
2024-07-23,0,Foundry USA,0.3550295858,6147173.9022677261
2024-07-23,2,Unknown,0.1124260355,1946605.0689937314
2024-07-23,10,Poolin,0.0059171598,102452.8990059952
2024-07-24,7,SBI Crypto,0.0142857143,249134.5814291482
2024-07-24,11,BTC M4,0.0142857143,249134.5814291482
2024-07-24,8,Braiins Pool,0.0214285714,373701.8712717512
2024-07-24,9,BTC.com,0.0428571429,747403.7442874445
2024-07-24,6,Mara Pool,0.0214285714,373701.8712717512
2024-07-24,0,Foundry USA,0.2785714286,4858124.3335085344
2024-07-24,2,Unknown,0.1071428571,1868509.3581026983
2024-07-24,1,AntPool,0.2642857143,4608989.7520793863
2024-07-24,4,F2Pool,0.0857142857,1494807.4868309472
2024-07-24,3,ViaBTC,0.1428571429,2491345.8125475398
2024-07-25,4,F2Pool,0.0613496933,1075702.3091266609
2024-07-25,2,Unknown,0.0920245399,1613553.4628132938
2024-07-25,0,Foundry USA,0.3742331288,6561784.0798864281
2024-07-25,1,AntPool,0.2822085890,4948230.6188265299
2024-07-25,3,ViaBTC,0.1104294479,1936264.1557266319
2024-07-25,11,BTC M4,0.0061349693,107570.2303866477
2024-07-25,7,SBI Crypto,0.0245398773,430280.9232999854
2024-07-25,9,BTC.com,0.0122699387,215140.4625266901
2024-07-25,6,Mara Pool,0.0245398773,430280.9232999854
2024-07-25,8,Braiins Pool,0.0122699387,215140.4625266901
2024-07-26,0,Foundry USA,0.4062500000,7143413.6383074895
2024-07-26,1,AntPool,0.2437500000,4286048.1829844937
2024-07-26,2,Unknown,0.1000000000,1758378.7417372284
2024-07-26,10,Poolin,0.0062500000,109898.6713585768
2024-07-26,4,F2Pool,0.0750000000,1318784.0563029211
2024-07-26,3,ViaBTC,0.0937500000,1648480.0703786514
2024-07-26,11,BTC M4,0.0187500000,329696.0140757303
2024-07-26,7,SBI Crypto,0.0187500000,329696.0140757303
2024-07-26,6,Mara Pool,0.0062500000,109898.6713585768
2024-07-26,9,BTC.com,0.0125000000,219797.3427171535
2024-07-26,8,Braiins Pool,0.0125000000,219797.3427171535
2024-07-27,3,ViaBTC,0.1623376623,2859723.0141852433
2024-07-27,9,BTC.com,0.0129870130,228777.8414166738
2024-07-27,11,BTC M4,0.0129870130,228777.8414166738
2024-07-27,8,Braiins Pool,0.0064935065,114388.9207083369
2024-07-27,7,SBI Crypto,0.0129870130,228777.8414166738
2024-07-27,2,Unknown,0.1363636364,2402167.3331134850
2024-07-27,6,Mara Pool,0.0454545455,800722.4449583582
2024-07-27,0,Foundry USA,0.3376623377,5948223.8715487495
2024-07-27,4,F2Pool,0.0974025974,1715833.8088634640
2024-07-27,1,AntPool,0.1753246753,3088500.8556019175
2024-07-28,7,SBI Crypto,0.0405405405,715832.1847795502
2024-07-28,11,BTC M4,0.0135135135,238610.7282598500
2024-07-28,8,Braiins Pool,0.0202702703,357916.0932726348
2024-07-28,4,F2Pool,0.0540540541,954442.9148051195
2024-07-28,0,Foundry USA,0.3175675676,5607352.1202864936
2024-07-28,1,AntPool,0.2635135135,4652909.2054813746
2024-07-28,6,Mara Pool,0.0202702703,357916.0932726348
2024-07-28,9,BTC.com,0.0067567568,119305.3650127847
2024-07-28,2,Unknown,0.0945945946,1670275.0995846696
2024-07-28,3,ViaBTC,0.1554054054,2744023.3776368545
2024-07-29,7,SBI Crypto,0.0056179775,99254.1703537865
2024-07-29,10,Poolin,0.0056179775,99254.1703537865
2024-07-29,6,Mara Pool,0.0393258427,694779.1960099537
2024-07-29,2,Unknown,0.1123595506,1985083.4176760747
2024-07-29,4,F2Pool,0.1123595506,1985083.4176760747
2024-07-29,8,Braiins Pool,0.0224719101,397016.6831818701
2024-07-29,1,AntPool,0.2808988764,4962708.5424234625
2024-07-29,9,BTC.com,0.0112359551,198508.3424742972
2024-07-29,3,ViaBTC,0.1460674157,2580608.4415655178
2024-07-29,0,Foundry USA,0.2584269663,4565691.8592415927
2024-07-30,2,Unknown,0.0800000000,1413487.4844079006
2024-07-30,4,F2Pool,0.1266666667,2238021.8509014626
2024-07-30,9,BTC.com,0.0133333333,235581.2468123636
2024-07-30,11,BTC M4,0.0066666667,117790.6242896115
2024-07-30,7,SBI Crypto,0.0200000000,353371.8711019751
2024-07-30,0,Foundry USA,0.2666666667,4711624.9486152884
2024-07-30,1,AntPool,0.3200000000,5653949.9376316024
2024-07-30,10,Poolin,0.0066666667,117790.6242896115
2024-07-30,3,ViaBTC,0.1266666667,2238021.8509014626
2024-07-30,6,Mara Pool,0.0333333333,588953.1179143387
2024-07-31,11,BTC M4,0.0070921986,126547.3129631916
2024-07-31,2,Unknown,0.0992907801,1771662.3761317311
2024-07-31,9,BTC.com,0.0070921986,126547.3129631916
2024-07-31,8,Braiins Pool,0.0141843972,253094.6259263832
2024-07-31,4,F2Pool,0.1276595745,2277851.6279844977
2024-07-31,3,ViaBTC,0.1560283688,2784040.8780529466
2024-07-31,0,Foundry USA,0.2907801418,5188439.8172163181
2024-07-31,1,AntPool,0.2340425532,4176061.3170794197
2024-07-31,7,SBI Crypto,0.0354609929,632736.5630316408
2024-07-31,6,Mara Pool,0.0283687943,506189.2500684492
2024-08-01,7,SBI Crypto,0.0214285714,387701.2423524551
2024-08-01,1,AntPool,0.2928571429,5298583.6533237342
2024-08-01,2,Unknown,0.0857142857,1550804.9712190931
2024-08-01,8,Braiins Pool,0.0071428571,129233.7468477276
2024-08-01,0,Foundry USA,0.3285714286,5944752.3911809167
2024-08-01,4,F2Pool,0.0642857143,1163103.7288666379
2024-08-01,3,ViaBTC,0.1357142857,2455441.2045810032
2024-08-01,6,Mara Pool,0.0571428571,1033869.9802096378
2024-08-01,11,BTC M4,0.0071428571,129233.7468477276
2024-08-02,10,Poolin,0.0160000000,293409.8925623600
2024-08-02,7,SBI Crypto,0.0080000000,146704.9462811800
2024-08-02,11,BTC M4,0.0160000000,293409.8925623600
2024-08-02,4,F2Pool,0.0960000000,1760459.3553741602
2024-08-02,9,BTC.com,0.0320000000,586819.7851247201
2024-08-02,3,ViaBTC,0.1360000000,2493984.0867800605
2024-08-02,6,Mara Pool,0.0560000000,1026934.6239682602
2024-08-02,0,Foundry USA,0.3040000000,5574787.9586848412
2024-08-02,2,Unknown,0.1520000000,2787393.9793424206
2024-08-02,1,AntPool,0.1520000000,2787393.9793424206
2024-08-02,8,Braiins Pool,0.0320000000,586819.7851247201
2024-08-03,1,AntPool,0.2592592593,4810048.7747170916
2024-08-03,9,BTC.com,0.0222222222,412289.8944986724
2024-08-03,6,Mara Pool,0.0518518519,962009.7556855401
2024-08-03,7,SBI Crypto,0.0148148148,274859.9296657816
2024-08-03,3,ViaBTC,0.1407407407,2611169.3336802297
2024-08-03,8,Braiins Pool,0.0296296296,549719.8593315632
2024-08-03,4,F2Pool,0.0888888889,1649159.5798499943
2024-08-03,2,Unknown,0.1259259259,2336309.4040144482
2024-08-03,0,Foundry USA,0.2666666667,4947478.7395499824
2024-08-04,2,Unknown,0.1118881119,2099832.0293269521
2024-08-04,7,SBI Crypto,0.0349650350,656197.5097511490
2024-08-04,4,F2Pool,0.1118881119,2099832.0293269521
2024-08-04,0,Foundry USA,0.2727272727,5118340.5704287877
2024-08-04,3,ViaBTC,0.1468531469,2756029.5390781011
2024-08-04,6,Mara Pool,0.0559440559,1049916.0137251134
2024-08-04,8,Braiins Pool,0.0139860140,262479.0039004596
2024-08-04,1,AntPool,0.2377622378,4462143.0625543632
2024-08-05,11,BTC M4,0.0064102564,121649.8921643403
2024-08-05,0,Foundry USA,0.2179487179,4136096.3392807865
2024-08-05,10,Poolin,0.0128205128,243299.7843286807
2024-08-05,8,Braiins Pool,0.0384615385,729899.3548837804
2024-08-05,3,ViaBTC,0.1089743590,2068048.1705892626
2024-08-05,1,AntPool,0.2756410256,5230945.3706575874
2024-08-05,4,F2Pool,0.0897435897,1703098.4921985031
2024-08-05,2,Unknown,0.1474358974,2797947.5235753041
2024-08-05,6,Mara Pool,0.0576923077,1094849.0313768014
2024-08-05,7,SBI Crypto,0.0384615385,729899.3548837804
2024-08-06,0,Foundry USA,0.2785714286,5344319.4841785142
2024-08-06,10,Poolin,0.0071428571,137033.8320913965
2024-08-06,3,ViaBTC,0.1142857143,2192541.3268916588
2024-08-06,2,Unknown,0.1500000000,2877710.4911855883
2024-08-06,4,F2Pool,0.1428571429,2740676.6590941926
2024-08-06,1,AntPool,0.2357142857,4522116.4858747143
2024-08-06,8,Braiins Pool,0.0142857143,274067.6661012666
2024-08-06,7,SBI Crypto,0.0071428571,137033.8320913965
2024-08-06,9,BTC.com,0.0142857143,274067.6661012666
2024-08-06,6,Mara Pool,0.0357142857,685169.1642939296
2024-08-07,1,AntPool,0.2459016393,4725605.1871182546
2024-08-07,2,Unknown,0.0901639344,1732721.9017511858
2024-08-07,4,F2Pool,0.1147540984,2205282.4218082335
2024-08-07,3,ViaBTC,0.1311475410,2520322.7672317680
2024-08-07,6,Mara Pool,0.0573770492,1102641.2109041167
2024-08-07,0,Foundry USA,0.3114754098,5985766.5707341386
2024-08-07,7,SBI Crypto,0.0409836066,787600.8654805822
2024-08-07,8,Braiins Pool,0.0081967213,157520.1727117672
2024-08-08,2,Unknown,0.1317829457,2525449.5446989052
2024-08-08,0,Foundry USA,0.3178294574,6090790.0807587598
2024-08-08,9,BTC.com,0.0077519380,148555.8559087069
2024-08-08,1,AntPool,0.2558139535,4902343.2354054758
2024-08-08,10,Poolin,0.0077519380,148555.8559087069
2024-08-08,11,BTC M4,0.0155038760,297111.7118174138
2024-08-08,6,Mara Pool,0.0387596899,742779.2776271639
2024-08-08,3,ViaBTC,0.1395348837,2674005.4006076124
2024-08-08,8,Braiins Pool,0.0155038760,297111.7118174138
2024-08-08,7,SBI Crypto,0.0077519380,148555.8559087069
2024-08-08,4,F2Pool,0.0542635659,1039890.9894445777
2024-08-09,10,Poolin,0.0076923077,146667.9835348583
2024-08-09,9,BTC.com,0.0076923077,146667.9835348583
2024-08-09,4,F2Pool,0.1615384615,3080027.6504186569
2024-08-09,8,Braiins Pool,0.0153846154,293335.9670697166
2024-08-09,6,Mara Pool,0.0692307692,1320011.8499070408
2024-08-09,1,AntPool,0.2692307692,5133379.4179999894
2024-08-09,3,ViaBTC,0.1000000000,1906683.7840464741
2024-08-09,0,Foundry USA,0.2230769231,4253371.5186975226
2024-08-09,11,BTC M4,0.0076923077,146667.9835348583
2024-08-09,2,Unknown,0.1307692308,2493355.7181859072
2024-08-10,9,BTC.com,0.0155038760,294122.8532730832
2024-08-10,8,Braiins Pool,0.0232558140,441184.2799096247
2024-08-10,10,Poolin,0.0077519380,147061.4266365416
2024-08-10,6,Mara Pool,0.0465116279,882368.5579221570
2024-08-10,4,F2Pool,0.1162790698,2205921.3957539387
2024-08-10,0,Foundry USA,0.2480620155,4705965.6428838689
2024-08-10,2,Unknown,0.1550387597,2941228.5270395544
2024-08-10,1,AntPool,0.2248062016,4264781.3648713361
2024-08-10,3,ViaBTC,0.1317829457,2500044.2471299293
2024-08-10,7,SBI Crypto,0.0310077519,588245.7046490739
2024-08-11,8,Braiins Pool,0.0124223602,234470.4648801504
2024-08-11,2,Unknown,0.1055900621,1992998.9590312273
2024-08-11,11,BTC M4,0.0186335404,351705.6992077128
2024-08-11,9,BTC.com,0.0186335404,351705.6992077128
2024-08-11,4,F2Pool,0.0869565217,1641293.2598235141
2024-08-11,0,Foundry USA,0.2981366460,5627291.1797734555
2024-08-11,6,Mara Pool,0.0248447205,468940.9316477880
2024-08-11,7,SBI Crypto,0.0186335404,351705.6992077128
2024-08-11,3,ViaBTC,0.1552795031,2930880.8223268031
2024-08-11,1,AntPool,0.2422360248,4572174.0821503177
2024-08-12,3,ViaBTC,0.0875912409,1642748.7647219356
2024-08-12,2,Unknown,0.1897810219,3559288.9892931250
2024-08-12,0,Foundry USA,0.2700729927,5065142.0231526978
2024-08-12,6,Mara Pool,0.0291970803,547582.9215739785
2024-08-12,8,Braiins Pool,0.0364963504,684478.6524363410
2024-08-12,4,F2Pool,0.0948905109,1779644.4937088266
2024-08-12,11,BTC M4,0.0072992701,136895.7308623625
2024-08-12,7,SBI Crypto,0.0145985401,273791.4598492535
2024-08-12,1,AntPool,0.2554744526,4791350.5633034445
2024-08-12,9,BTC.com,0.0145985401,273791.4598492535
2024-08-13,0,Foundry USA,0.2818791946,5256114.6985501274
2024-08-13,4,F2Pool,0.1006711409,1877183.8203779971
2024-08-13,1,AntPool,0.2953020134,5506405.8748491500
2024-08-13,3,ViaBTC,0.1208053691,2252620.5848265304
2024-08-13,6,Mara Pool,0.0402684564,750873.5288970666
2024-08-13,7,SBI Crypto,0.0201342282,375436.7644485333
2024-08-13,8,Braiins Pool,0.0067114094,125145.5881495111
2024-08-13,2,Unknown,0.1140939597,2127474.9966770192
2024-08-13,9,BTC.com,0.0067114094,125145.5881495111
2024-08-13,11,BTC M4,0.0067114094,125145.5881495111
2024-08-14,2,Unknown,0.1287878788,2387015.3722831816
2024-08-14,9,BTC.com,0.0075757576,140412.6693939394
2024-08-14,3,ViaBTC,0.1439393939,2667840.7092176126
2024-08-14,0,Foundry USA,0.2803030303,5195268.7508947337
2024-08-14,7,SBI Crypto,0.0075757576,140412.6693939394
2024-08-14,1,AntPool,0.2727272727,5054856.0815007947
2024-08-14,6,Mara Pool,0.0606060606,1123301.3514446209
2024-08-14,4,F2Pool,0.0984848485,1825364.6965608709
2024-08-15,8,Braiins Pool,0.0375000000,686497.5836982522
2024-08-15,9,BTC.com,0.0062500000,114416.2639497087
2024-08-15,0,Foundry USA,0.2437500000,4462234.2940386394
2024-08-15,4,F2Pool,0.1250000000,2288325.2789941742
2024-08-15,1,AntPool,0.3250000000,5949645.7253848528
2024-08-15,2,Unknown,0.0750000000,1372995.1673965044
2024-08-15,7,SBI Crypto,0.0125000000,228832.5278994174
2024-08-15,3,ViaBTC,0.1125000000,2059492.7510947569
2024-08-15,6,Mara Pool,0.0500000000,915330.1115976698
2024-08-15,11,BTC M4,0.0062500000,114416.2639497087
2024-08-16,0,Foundry USA,0.3098591549,5614509.2778779743
2024-08-16,2,Unknown,0.1408450704,2552049.6715979925
2024-08-16,1,AntPool,0.2535211268,4593689.4103259509
2024-08-16,4,F2Pool,0.1267605634,2296844.7051629755
2024-08-16,3,ViaBTC,0.0985915493,1786434.7704809858
2024-08-16,8,Braiins Pool,0.0070422535,127602.4832175086
2024-08-16,6,Mara Pool,0.0492957746,893217.3843345153
2024-08-16,11,BTC M4,0.0070422535,127602.4832175086
2024-08-16,7,SBI Crypto,0.0070422535,127602.4832175086
2024-08-17,1,AntPool,0.2416107383,4342331.2146810191
2024-08-17,0,Foundry USA,0.2550335570,4583571.8360214587
2024-08-17,2,Unknown,0.0671140940,1206203.1156884062
2024-08-17,6,Mara Pool,0.0604026846,1085582.8041195655
2024-08-17,4,F2Pool,0.1476510067,2653646.8527172511
2024-08-17,7,SBI Crypto,0.0201342282,361860.9347065218
2024-08-17,9,BTC.com,0.0201342282,361860.9347065218
2024-08-17,3,ViaBTC,0.1677852349,3015507.7874237727
2024-08-17,8,Braiins Pool,0.0201342282,361860.9347065218
2024-08-18,11,BTC M4,0.0128205128,228445.6191499763
2024-08-18,7,SBI Crypto,0.0256410256,456891.2382999525
2024-08-18,1,AntPool,0.2692307692,4797358.0092770047
2024-08-18,0,Foundry USA,0.3525641026,6282254.5373156024
2024-08-18,4,F2Pool,0.0769230769,1370673.7166817335
2024-08-18,3,ViaBTC,0.1217948718,2170233.3854885260
2024-08-18,6,Mara Pool,0.0128205128,228445.6191499763
2024-08-18,2,Unknown,0.1153846154,2056010.5759135382
2024-08-19,8,Braiins Pool,0.0153846154,272339.5879574126
2024-08-19,7,SBI Crypto,0.0076923077,136169.7939787063
2024-08-19,6,Mara Pool,0.0538461538,953188.5560807367
2024-08-19,3,ViaBTC,0.1384615385,2451056.2898465060
2024-08-19,11,BTC M4,0.0230769231,408509.3819361189
2024-08-19,2,Unknown,0.1076923077,1906377.1139316808
2024-08-19,0,Foundry USA,0.2461538462,4357433.4037781870
2024-08-19,1,AntPool,0.2923076923,5174452.1658802163
2024-08-19,10,Poolin,0.0076923077,136169.7939787063
2024-08-19,4,F2Pool,0.1076923077,1906377.1139316808
2024-08-20,0,Foundry USA,0.2800000000,4923525.8434539093
2024-08-20,3,ViaBTC,0.1533333333,2696216.5327338637
2024-08-20,6,Mara Pool,0.0266666667,468907.2237722205
2024-08-20,9,BTC.com,0.0333333333,586134.0283964741
2024-08-20,2,Unknown,0.0866666667,1523948.4759409153
2024-08-20,11,BTC M4,0.0133333333,234453.6110069092
2024-08-20,4,F2Pool,0.1333333333,2344536.1153442985
2024-08-20,8,Braiins Pool,0.0200000000,351680.4173895649
2024-08-20,7,SBI Crypto,0.0066666667,117226.8063826556
2024-08-20,1,AntPool,0.2400000000,4220165.0086747780
2024-08-21,9,BTC.com,0.0204081633,356756.1372810386
