date,miner_id,pool_name,blocks_mined,block_count,cost_per_block,daily_share,cost_usd_per_day
2024-04-14,3,ViaBTC,18,147,161453.5067399151,0.1224489796,2906163.1213184721
2024-04-14,4,F2Pool,29,147,161453.5067399151,0.1972789116,4682151.6954575386
2024-04-14,5,Binance Pool,9,147,161453.5067399151,0.0612244898,1453081.5606592360
2024-04-14,6,MARA Pool,6,147,161453.5067399151,0.0408163265,968721.0404394907
2024-04-14,7,SBI Crypto,3,147,161453.5067399151,0.0204081633,484360.5202197453
2024-04-14,8,Braiins Pool,3,147,161453.5067399151,0.0204081633,484360.5202197453
2024-04-14,9,BTC.com,1,147,161453.5067399151,0.0068027211,161453.5067399151
2024-04-14,10,Poolin,2,147,161453.5067399151,0.0136054422,322907.0134798302
2024-04-14,11,Carbon Negative,2,147,161453.5067399151,0.0136054422,322907.0134798302
2024-04-15,0,Foundry USA,33,137,171378.0902052070,0.2408759124,5655476.9767718324
2024-04-15,1,AntPool,36,137,171378.0902052070,0.2627737226,6169611.2473874530
2024-04-15,3,ViaBTC,20,137,171378.0902052070,0.1459854015,3427561.8041041405
2024-04-15,4,F2Pool,27,137,171378.0902052070,0.1970802920,4627208.4355405895
2024-04-15,5,Binance Pool,9,137,171378.0902052070,0.0656934307,1542402.8118468632
2024-04-15,6,MARA Pool,4,137,171378.0902052070,0.0291970803,685512.3608208281
2024-04-15,7,SBI Crypto,4,137,171378.0902052070,0.0291970803,685512.3608208281
2024-04-15,9,BTC.com,3,137,171378.0902052070,0.0218978102,514134.2706156211
2024-04-15,11,Carbon Negative,1,137,171378.0902052070,0.0072992701,171378.0902052070
2024-04-16,0,Foundry USA,43,150,160299.6595293126,0.2866666667,6892885.3597604409
2024-04-16,1,AntPool,40,150,160299.6595293126,0.2666666667,6411986.3811725024
2024-04-16,3,ViaBTC,16,150,160299.6595293126,0.1066666667,2564794.5524690012
2024-04-16,4,F2Pool,25,150,160299.6595293126,0.1666666667,4007491.4882328142
2024-04-16,5,Binance Pool,7,150,160299.6595293126,0.0466666667,1122097.6167051881
2024-04-16,6,MARA Pool,5,150,160299.6595293126,0.0333333333,801498.2976465628
2024-04-16,7,SBI Crypto,4,150,160299.6595293126,0.0266666667,641198.6381172503
2024-04-16,8,Braiins Pool,4,150,160299.6595293126,0.0266666667,641198.6381172503
2024-04-16,9,BTC.com,4,150,160299.6595293126,0.0266666667,641198.6381172503
2024-04-16,10,Poolin,1,150,160299.6595293126,0.0066666667,160299.6595293126
2024-04-16,11,Carbon Negative,1,150,160299.6595293126,0.0066666667,160299.6595293126
2024-04-17,0,Foundry USA,44,129,184773.8589155382,0.3410852713,8130049.7922836803
2024-04-17,1,AntPool,28,129,184773.8589155382,0.2170542636,5173668.0496350694
2024-04-17,3,ViaBTC,21,129,184773.8589155382,0.1627906977,3880251.0372263016
2024-04-17,4,F2Pool,15,129,184773.8589155382,0.1162790698,2771607.8837330728
2024-04-17,5,Binance Pool,4,129,184773.8589155382,0.0310077519,739095.4356621527
2024-04-17,7,SBI Crypto,5,129,184773.8589155382,0.0387596899,923869.2945776909
2024-04-17,8,Braiins Pool,3,129,184773.8589155382,0.0232558140,554321.5767466145
2024-04-17,9,BTC.com,5,129,184773.8589155382,0.0387596899,923869.2945776909
2024-04-17,10,Poolin,1,129,184773.8589155382,0.0077519380,184773.8589155382
2024-04-17,11,Carbon Negative,3,129,184773.8589155382,0.0232558140,554321.5767466145
2024-04-18,0,Foundry USA,44,134,180120.0405066255,0.3283582090,7925281.7822915204
2024-04-18,1,AntPool,37,134,180120.0405066255,0.2761194030,6664441.4987451425
2024-04-18,3,ViaBTC,24,134,180120.0405066255,0.1791044776,4322880.9721590113
2024-04-18,4,F2Pool,8,134,180120.0405066255,0.0597014925,1440960.3240530037
2024-04-18,5,Binance Pool,5,134,180120.0405066255,0.0373134328,900600.2025331273
2024-04-18,6,MARA Pool,5,134,180120.0405066255,0.0373134328,900600.2025331273
2024-04-18,7,SBI Crypto,2,134,180120.0405066255,0.0149253731,360240.0810132509
2024-04-18,8,Braiins Pool,2,134,180120.0405066255,0.0149253731,360240.0810132509
2024-04-18,9,BTC.com,4,134,180120.0405066255,0.0298507463,720480.1620265018
2024-04-18,10,Poolin,2,134,180120.0405066255,0.0149253731,360240.0810132509
2024-04-18,11,Carbon Negative,1,134,180120.0405066255,0.0074626866,180120.0405066255
2024-04-19,0,Foundry USA,39,138,177409.6850497727,0.2826086957,6918977.7169411350
2024-04-19,1,AntPool,37,138,177409.6850497727,0.2681159420,6564158.3468415895
2024-04-19,2,Unknown,1,138,177409.6850497727,0.0072463768,177409.6850497727
2024-04-19,3,ViaBTC,14,138,177409.6850497727,0.1014492754,2483735.5906968177
2024-04-19,4,F2Pool,22,138,177409.6850497727,0.1594202899,3903013.0710949996
2024-04-19,5,Binance Pool,7,138,177409.6850497727,0.0507246377,1241867.7953484089
2024-04-19,6,MARA Pool,6,138,177409.6850497727,0.0434782609,1064458.1102986361
2024-04-19,7,SBI Crypto,3,138,177409.6850497727,0.0217391304,532229.0551493181
2024-04-19,8,Braiins Pool,6,138,177409.6850497727,0.0434782609,1064458.1102986361
2024-04-19,9,BTC.com,2,138,177409.6850497727,0.0144927536,354819.3700995454
2024-04-19,10,Poolin,1,138,177409.6850497727,0.0072463768,177409.6850497727
2024-04-20,0,Foundry USA,39,123,192660.5502374997,0.3170731707,7513761.4592624884
2024-04-20,1,AntPool,29,123,192660.5502374997,0.2357723577,5587155.9568874910
2024-04-20,3,ViaBTC,22,123,192660.5502374997,0.1788617886,4238532.1052249931
2024-04-20,4,F2Pool,15,123,192660.5502374997,0.1219512195,2889908.2535624956
2024-04-20,5,Binance Pool,5,123,192660.5502374997,0.0406504065,963302.7511874984
2024-04-20,6,MARA Pool,2,123,192660.5502374997,0.0162601626,385321.1004749994
2024-04-20,7,SBI Crypto,2,123,192660.5502374997,0.0162601626,385321.1004749994
2024-04-20,8,Braiins Pool,2,123,192660.5502374997,0.0162601626,385321.1004749994
2024-04-20,9,BTC.com,2,123,192660.5502374997,0.0162601626,385321.1004749994
2024-04-20,10,Poolin,2,123,192660.5502374997,0.0162601626,385321.1004749994
2024-04-20,11,Carbon Negative,3,123,192660.5502374997,0.0243902439,577981.6507124992
2024-04-21,0,Foundry USA,43,127,183500.8142656264,0.3385826772,7890535.0134219360
2024-04-21,1,AntPool,18,127,183500.8142656264,0.1417322835,3303014.6567812758
2024-04-21,3,ViaBTC,19,127,183500.8142656264,0.1496062992,3486515.4710469022
2024-04-21,4,F2Pool,16,127,183500.8142656264,0.1259842520,2936013.0282500228
2024-04-21,5,Binance Pool,8,127,183500.8142656264,0.0629921260,1468006.5141250114
2024-04-21,6,MARA Pool,3,127,183500.8142656264,0.0236220472,550502.4427968792
2024-04-21,7,SBI Crypto,7,127,183500.8142656264,0.0551181102,1284505.6998593849
2024-04-21,8,Braiins Pool,5,127,183500.8142656264,0.0393700787,917504.0713281322
2024-04-21,9,BTC.com,5,127,183500.8142656264,0.0393700787,917504.0713281322
2024-04-21,10,Poolin,1,127,183500.8142656264,0.0078740157,183500.8142656264
2024-04-21,11,Carbon Negative,2,127,183500.8142656264,0.0157480315,367001.6285312528
2024-04-22,0,Foundry USA,40,138,170714.9823066703,0.2898550725,6828599.2922668103
2024-04-22,1,AntPool,25,138,170714.9823066703,0.1811594203,4267874.5576667562
2024-04-22,2,Unknown,2,138,170714.9823066703,0.0144927536,341429.9646133405
2024-04-22,3,ViaBTC,25,138,170714.9823066703,0.1811594203,4267874.5576667562
2024-04-22,4,F2Pool,18,138,170714.9823066703,0.1304347826,3072869.6815200644
2024-04-22,5,Binance Pool,5,138,170714.9823066703,0.0362318841,853574.9115333513
2024-04-22,6,MARA Pool,9,138,170714.9823066703,0.0652173913,1536434.8407600322
2024-04-22,7,SBI Crypto,3,138,170714.9823066703,0.0217391304,512144.9469200107
2024-04-22,8,Braiins Pool,6,138,170714.9823066703,0.0434782609,1024289.8938400215
2024-04-22,9,BTC.com,3,138,170714.9823066703,0.0217391304,512144.9469200107
2024-04-22,10,Poolin,1,138,170714.9823066703,0.0072463768,170714.9823066703
2024-04-22,11,Carbon Negative,1,138,170714.9823066703,0.0072463768,170714.9823066703
2024-04-23,0,Foundry USA,55,156,151461.2678212607,0.3525641026,8330369.7301693372
2024-04-23,1,AntPool,44,156,151461.2678212607,0.2820512821,6664295.7841354692
2024-04-23,3,ViaBTC,17,156,151461.2678212607,0.1089743590,2574841.5529614314
2024-04-23,4,F2Pool,19,156,151461.2678212607,0.1217948718,2877764.0886039529
2024-04-23,5,Binance Pool,6,156,151461.2678212607,0.0384615385,908767.6069275640
2024-04-23,6,MARA Pool,4,156,151461.2678212607,0.0256410256,605845.0712850427
2024-04-23,7,SBI Crypto,3,156,151461.2678212607,0.0192307692,454383.8034637820
2024-04-23,8,Braiins Pool,3,156,151461.2678212607,0.0192307692,454383.8034637820
2024-04-23,9,BTC.com,3,156,151461.2678212607,0.0192307692,454383.8034637820
2024-04-23,10,Poolin,2,156,151461.2678212607,0.0128205128,302922.5356425213
2024-04-24,0,Foundry USA,47,140,171992.9850898675,0.3357142857,8083670.2992237732
2024-04-24,1,AntPool,32,140,171992.9850898675,0.2285714286,5503775.5228757607
2024-04-24,3,ViaBTC,16,140,171992.9850898675,0.1142857143,2751887.7614378803
2024-04-24,4,F2Pool,20,140,171992.9850898675,0.1428571429,3439859.7017973503
2024-04-24,5,Binance Pool,11,140,171992.9850898675,0.0785714286,1891922.8359885428
2024-04-24,6,MARA Pool,5,140,171992.9850898675,0.0357142857,859964.9254493376
2024-04-24,7,SBI Crypto,4,140,171992.9850898675,0.0285714286,687971.9403594701
2024-04-24,8,Braiins Pool,3,140,171992.9850898675,0.0214285714,515978.9552696026
2024-04-24,10,Poolin,2,140,171992.9850898675,0.0142857143,343985.9701797350
2024-04-25,0,Foundry USA,35,127,189751.3136199088,0.2755905512,6641295.9766968070
2024-04-25,1,AntPool,38,127,189751.3136199088,0.2992125984,7210549.9175565327
2024-04-25,3,ViaBTC,20,127,189751.3136199088,0.1574803150,3795026.2723981752
2024-04-25,4,F2Pool,13,127,189751.3136199088,0.1023622047,2466767.0770588140
2024-04-25,5,Binance Pool,4,127,189751.3136199088,0.0314960630,759005.2544796350
2024-04-25,6,MARA Pool,6,127,189751.3136199088,0.0472440945,1138507.8817194526
2024-04-25,7,SBI Crypto,1,127,189751.3136199088,0.0078740157,189751.3136199088
2024-04-25,8,Braiins Pool,3,127,189751.3136199088,0.0236220472,569253.9408597263
2024-04-25,9,BTC.com,4,127,189751.3136199088,0.0314960630,759005.2544796350
2024-04-25,11,Carbon Negative,3,127,189751.3136199088,0.0236220472,569253.9408597263
2024-04-26,0,Foundry USA,31,123,193038.0589388574,0.2520325203,5984179.8271045806
2024-04-26,1,AntPool,34,123,193038.0589388574,0.2764227642,6563294.0039211530
2024-04-26,3,ViaBTC,22,123,193038.0589388574,0.1788617886,4246837.2966548633
2024-04-26,4,F2Pool,14,123,193038.0589388574,0.1138211382,2702532.8251440041
2024-04-26,5,Binance Pool,6,123,193038.0589388574,0.0487804878,1158228.3536331446
2024-04-26,6,MARA Pool,4,123,193038.0589388574,0.0325203252,772152.2357554297
2024-04-26,7,SBI Crypto,1,123,193038.0589388574,0.0081300813,193038.0589388574
2024-04-26,8,Braiins Pool,3,123,193038.0589388574,0.0243902439,579114.1768165723
2024-04-26,9,BTC.com,4,123,193038.0589388574,0.0325203252,772152.2357554297
2024-04-26,10,Poolin,2,123,193038.0589388574,0.0162601626,386076.1178777149
2024-04-26,11,Carbon Negative,2,123,193038.0589388574,0.0162601626,386076.1178777149
2024-04-27,0,Foundry USA,33,133,180536.1583097071,0.2481203008,5957693.2242203336
2024-04-27,1,AntPool,35,133,180536.1583097071,0.2631578947,6318765.5408397475
2024-04-27,3,ViaBTC,17,133,180536.1583097071,0.1278195489,3069114.6912650201
2024-04-27,4,F2Pool,17,133,180536.1583097071,0.1278195489,3069114.6912650201
2024-04-27,5,Binance Pool,8,133,180536.1583097071,0.0601503759,1444289.2664776566
2024-04-27,6,MARA Pool,5,133,180536.1583097071,0.0375939850,902680.7915485353
2024-04-27,7,SBI Crypto,8,133,180536.1583097071,0.0601503759,1444289.2664776566
2024-04-27,8,Braiins Pool,5,133,180536.1583097071,0.0375939850,902680.7915485353
2024-04-27,9,BTC.com,1,133,180536.1583097071,0.0075187970,180536.1583097071
2024-04-27,10,Poolin,3,133,180536.1583097071,0.0225563910,541608.4749291212
2024-04-27,11,Carbon Negative,1,133,180536.1583097071,0.0075187970,180536.1583097071
2024-04-28,0,Foundry USA,37,127,189354.0901961842,0.2913385827,7006101.3372588167
2024-04-28,1,AntPool,29,127,189354.0901961842,0.2283464567,5491268.6156893428
2024-04-28,3,ViaBTC,15,127,189354.0901961842,0.1181102362,2840311.3529427634
2024-04-28,4,F2Pool,18,127,189354.0901961842,0.1417322835,3408373.6235313164
2024-04-28,5,Binance Pool,6,127,189354.0901961842,0.0472440945,1136124.5411771054
2024-04-28,6,MARA Pool,9,127,189354.0901961842,0.0708661417,1704186.8117656582
2024-04-28,7,SBI Crypto,2,127,189354.0901961842,0.0157480315,378708.1803923685
2024-04-28,8,Braiins Pool,4,127,189354.0901961842,0.0314960630,757416.3607847369
2024-04-28,9,BTC.com,5,127,189354.0901961842,0.0393700787,946770.4509809212
2024-04-28,10,Poolin,1,127,189354.0901961842,0.0078740157,189354.0901961842
2024-04-28,11,Carbon Negative,1,127,189354.0901961842,0.0078740157,189354.0901961842
2024-04-29,0,Foundry USA,38,124,190191.9143766438,0.3064516129,7227292.7463124646
2024-04-29,1,AntPool,36,124,190191.9143766438,0.2903225806,6846908.9175591767
2024-04-29,3,ViaBTC,15,124,190191.9143766438,0.1209677419,2852878.7156496570
2024-04-29,4,F2Pool,17,124,190191.9143766438,0.1370967742,3233262.5444029449
2024-04-29,5,Binance Pool,5,124,190191.9143766438,0.0403225806,950959.5718832191
2024-04-29,6,MARA Pool,2,124,190191.9143766438,0.0161290323,380383.8287532876
2024-04-29,7,SBI Crypto,3,124,190191.9143766438,0.0241935484,570575.7431299314
2024-04-29,8,Braiins Pool,4,124,190191.9143766438,0.0322580645,760767.6575065752
2024-04-29,10,Poolin,2,124,190191.9143766438,0.0161290323,380383.8287532876
2024-04-29,11,Carbon Negative,2,124,190191.9143766438,0.0161290323,380383.8287532876
2024-04-30,0,Foundry USA,33,130,176789.5174153096,0.2538461538,5834054.0747052170
2024-04-30,1,AntPool,39,130,176789.5174153096,0.3000000000,6894791.1791970748
2024-04-30,3,ViaBTC,18,130,176789.5174153096,0.1384615385,3182211.3134755730
2024-04-30,4,F2Pool,19,130,176789.5174153096,0.1461538462,3359000.8308908828
2024-04-30,5,Binance Pool,6,130,176789.5174153096,0.0461538462,1060737.1044918578
2024-04-30,6,MARA Pool,6,130,176789.5174153096,0.0461538462,1060737.1044918578
2024-04-30,7,SBI Crypto,2,130,176789.5174153096,0.0153846154,353579.0348306192
2024-04-30,8,Braiins Pool,1,130,176789.5174153096,0.0076923077,176789.5174153096
2024-04-30,9,BTC.com,4,130,176789.5174153096,0.0307692308,707158.0696612385
2024-04-30,11,Carbon Negative,2,130,176789.5174153096,0.0153846154,353579.0348306192
2024-05-01,0,Foundry USA,32,121,185116.8373361603,0.2644628099,5923738.7947571296
2024-05-01,1,AntPool,33,121,185116.8373361603,0.2727272727,6108855.6320932899
2024-05-01,3,ViaBTC,12,121,185116.8373361603,0.0991735537,2221402.0480339238
2024-05-01,4,F2Pool,20,121,185116.8373361603,0.1652892562,3702336.7467232058
2024-05-01,5,Binance Pool,4,121,185116.8373361603,0.0330578512,740467.3493446412
2024-05-01,6,MARA Pool,5,121,185116.8373361603,0.0413223140,925584.1866808014
2024-05-01,7,SBI Crypto,5,121,185116.8373361603,0.0413223140,925584.1866808014
2024-05-01,9,BTC.com,7,121,185116.8373361603,0.0578512397,1295817.8613531222
2024-05-01,10,Poolin,3,121,185116.8373361603,0.0247933884,555350.5120084810
2024-05-02,0,Foundry USA,38,134,166873.9714354390,0.2835820896,6341210.9145466834
2024-05-02,1,AntPool,41,134,166873.9714354390,0.3059701493,6841832.8288530009
2024-05-02,3,ViaBTC,23,134,166873.9714354390,0.1716417910,3838101.3430150980
2024-05-02,4,F2Pool,11,134,166873.9714354390,0.0820895522,1835613.6857898296
2024-05-02,5,Binance Pool,7,134,166873.9714354390,0.0522388060,1168117.8000480733
2024-05-02,6,MARA Pool,7,134,166873.9714354390,0.0522388060,1168117.8000480733
2024-05-02,7,SBI Crypto,3,134,166873.9714354390,0.0223880597,500621.9143063171
2024-05-02,8,Braiins Pool,2,134,166873.9714354390,0.0149253731,333747.9428708781
2024-05-02,9,BTC.com,1,134,166873.9714354390,0.0074626866,166873.9714354390
2024-05-02,11,Carbon Negative,1,134,166873.9714354390,0.0074626866,166873.9714354390
2024-05-03,0,Foundry USA,27,113,196092.8122190030,0.2389380531,5294505.9299130812
2024-05-03,1,AntPool,42,113,196092.8122190030,0.3716814159,8235898.1131981267
2024-05-03,3,ViaBTC,16,113,196092.8122190030,0.1415929204,3137484.9955040482
2024-05-03,4,F2Pool,11,113,196092.8122190030,0.0973451327,2157020.9344090330
2024-05-03,5,Binance Pool,5,113,196092.8122190030,0.0442477876,980464.0610950150
2024-05-03,6,MARA Pool,3,113,196092.8122190030,0.0265486726,588278.4366570091
2024-05-03,7,SBI Crypto,1,113,196092.8122190030,0.0088495575,196092.8122190030
2024-05-03,8,Braiins Pool,1,113,196092.8122190030,0.0088495575,196092.8122190030
2024-05-03,9,BTC.com,2,113,196092.8122190030,0.0176991150,392185.6244380060
2024-05-03,10,Poolin,3,113,196092.8122190030,0.0265486726,588278.4366570091
2024-05-03,11,Carbon Negative,2,113,196092.8122190030,0.0176991150,392185.6244380060
2024-05-04,0,Foundry USA,46,132,166059.2592280949,0.3484848485,7638725.9244923675
2024-05-04,1,AntPool,30,132,166059.2592280949,0.2272727273,4981777.7768428484
2024-05-04,3,ViaBTC,14,132,166059.2592280949,0.1060606061,2324829.6291933293
2024-05-04,4,F2Pool,18,132,166059.2592280949,0.1363636364,2989066.6661057090
2024-05-04,5,Binance Pool,4,132,166059.2592280949,0.0303030303,664237.0369123798
2024-05-04,6,MARA Pool,7,132,166059.2592280949,0.0530303030,1162414.8145966646
2024-05-04,7,SBI Crypto,2,132,166059.2592280949,0.0151515152,332118.5184561899
2024-05-04,8,Braiins Pool,6,132,166059.2592280949,0.0454545455,996355.5553685697
2024-05-04,9,BTC.com,1,132,166059.2592280949,0.0075757576,166059.2592280949
2024-05-04,10,Poolin,2,132,166059.2592280949,0.0151515152,332118.5184561899
2024-05-04,11,Carbon Negative,2,132,166059.2592280949,0.0151515152,332118.5184561899
2024-05-05,0,Foundry USA,37,128,169048.0949498221,0.2890625000,6254779.5131434193
2024-05-05,1,AntPool,36,128,169048.0949498221,0.2812500000,6085731.4181935973
2024-05-05,3,ViaBTC,18,128,169048.0949498221,0.1406250000,3042865.7090967987
2024-05-05,4,F2Pool,10,128,169048.0949498221,0.0781250000,1690480.9494982215
2024-05-05,5,Binance Pool,6,128,169048.0949498221,0.0468750000,1014288.5696989328
2024-05-05,6,MARA Pool,6,128,169048.0949498221,0.0468750000,1014288.5696989328
2024-05-05,7,SBI Crypto,7,128,169048.0949498221,0.0546875000,1183336.6646487550
2024-05-05,8,Braiins Pool,2,128,169048.0949498221,0.0156250000,338096.1898996443
2024-05-05,9,BTC.com,2,128,169048.0949498221,0.0156250000,338096.1898996443
2024-05-05,10,Poolin,4,128,169048.0949498221,0.0312500000,676192.3797992886
2024-05-06,0,Foundry USA,35,112,189233.2892881326,0.3125000000,6623165.1250846405
2024-05-06,1,AntPool,42,112,189233.2892881326,0.3750000000,7947798.1501015695
2024-05-06,3,ViaBTC,15,112,189233.2892881326,0.1339285714,2838499.3393219891
2024-05-06,4,F2Pool,4,112,189233.2892881326,0.0357142857,756933.1571525304
2024-05-06,5,Binance Pool,6,112,189233.2892881326,0.0535714286,1135399.7357287956
2024-05-06,6,MARA Pool,4,112,189233.2892881326,0.0357142857,756933.1571525304
2024-05-06,7,SBI Crypto,1,112,189233.2892881326,0.0089285714,189233.2892881326
2024-05-06,8,Braiins Pool,5,112,189233.2892881326,0.0446428571,946166.4464406630
2024-05-07,0,Foundry USA,45,117,175278.9363544309,0.3846153846,7887552.1359493928
2024-05-07,1,AntPool,24,117,175278.9363544309,0.2051282051,4206694.4725063425
2024-05-07,3,ViaBTC,20,117,175278.9363544309,0.1709401709,3505578.7270886190
2024-05-07,4,F2Pool,15,117,175278.9363544309,0.1282051282,2629184.0453164643
2024-05-07,5,Binance Pool,5,117,175278.9363544309,0.0427350427,876394.6817721548
2024-05-07,6,MARA Pool,5,117,175278.9363544309,0.0427350427,876394.6817721548
2024-05-07,9,BTC.com,2,117,175278.9363544309,0.0170940171,350557.8727088619
2024-05-07,10,Poolin,1,117,175278.9363544309,0.0085470085,175278.9363544309
2024-05-08,0,Foundry USA,29,116,173919.6144132905,0.2500000000,5043668.8179854229
2024-05-08,1,AntPool,36,116,173919.6144132905,0.3103448276,6261106.1188784568
2024-05-08,3,ViaBTC,20,116,173919.6144132905,0.1724137931,3478392.2882658094
2024-05-08,4,F2Pool,13,116,173919.6144132905,0.1120689655,2260954.9873727760
2024-05-08,5,Binance Pool,5,116,173919.6144132905,0.0431034483,869598.0720664524
2024-05-08,6,MARA Pool,6,116,173919.6144132905,0.0517241379,1043517.6864797428
2024-05-08,7,SBI Crypto,1,116,173919.6144132905,0.0086206897,173919.6144132905
2024-05-08,9,BTC.com,4,116,173919.6144132905,0.0344827586,695678.4576531618
2024-05-08,11,Carbon Negative,2,116,173919.6144132905,0.0172413793,347839.2288265809
2024-05-09,0,Foundry USA,40,134,147593.5343358495,0.2985074627,5903741.3734339792
2024-05-09,1,AntPool,45,134,147593.5343358495,0.3358208955,6641709.0451132273
2024-05-09,3,ViaBTC,19,134,147593.5343358495,0.1417910448,2804277.1523811403
2024-05-09,4,F2Pool,10,134,147593.5343358495,0.0746268657,1475935.3433584948
2024-05-09,5,Binance Pool,6,134,147593.5343358495,0.0447761194,885561.2060150970
2024-05-09,6,MARA Pool,4,134,147593.5343358495,0.0298507463,590374.1373433979
2024-05-09,7,SBI Crypto,4,134,147593.5343358495,0.0298507463,590374.1373433979
2024-05-09,9,BTC.com,2,134,147593.5343358495,0.0149253731,295187.0686716990
2024-05-09,10,Poolin,3,134,147593.5343358495,0.0223880597,442780.6030075485
2024-05-09,11,Carbon Negative,1,134,147593.5343358495,0.0074626866,147593.5343358495
2024-05-10,0,Foundry USA,43,134,147140.6728447122,0.3208955224,6327048.9323226251
2024-05-10,1,AntPool,35,134,147140.6728447122,0.2611940299,5149923.5495649278
2024-05-10,3,ViaBTC,17,134,147140.6728447122,0.1268656716,2501391.4383601076
2024-05-10,4,F2Pool,15,134,147140.6728447122,0.1119402985,2207110.0926706833
2024-05-10,5,Binance Pool,10,134,147140.6728447122,0.0746268657,1471406.7284471220
2024-05-10,6,MARA Pool,5,134,147140.6728447122,0.0373134328,735703.3642235610
2024-05-10,7,SBI Crypto,3,134,147140.6728447122,0.0223880597,441422.0185341366
2024-05-10,8,Braiins Pool,5,134,147140.6728447122,0.0373134328,735703.3642235610
2024-05-10,9,BTC.com,1,134,147140.6728447122,0.0074626866,147140.6728447122
2024-05-11,0,Foundry USA,52,151,131337.3354003200,0.3443708609,6829541.4408166418
2024-05-11,1,AntPool,44,151,131337.3354003200,0.2913907285,5778842.7576140817
2024-05-11,3,ViaBTC,19,151,131337.3354003200,0.1258278146,2495409.3726060805
2024-05-11,4,F2Pool,18,151,131337.3354003200,0.1192052980,2364072.0372057608
2024-05-11,5,Binance Pool,6,151,131337.3354003200,0.0397350993,788024.0124019203
2024-05-11,6,MARA Pool,3,151,131337.3354003200,0.0198675497,394012.0062009601
2024-05-11,7,SBI Crypto,4,151,131337.3354003200,0.0264900662,525349.3416012801
2024-05-11,8,Braiins Pool,1,151,131337.3354003200,0.0066225166,131337.3354003200
2024-05-11,9,BTC.com,2,151,131337.3354003200,0.0132450331,262674.6708006401
2024-05-11,10,Poolin,1,151,131337.3354003200,0.0066225166,131337.3354003200
2024-05-11,11,Carbon Negative,1,151,131337.3354003200,0.0066225166,131337.3354003200
2024-05-12,0,Foundry USA,43,124,156900.7495860808,0.3467741935,6746732.2322014747
2024-05-12,1,AntPool,34,124,156900.7495860808,0.2741935484,5334625.4859267473
2024-05-12,3,ViaBTC,23,124,156900.7495860808,0.1854838710,3608717.2404798586
2024-05-12,4,F2Pool,8,124,156900.7495860808,0.0645161290,1255205.9966886465
2024-05-12,5,Binance Pool,4,124,156900.7495860808,0.0322580645,627602.9983443232
2024-05-12,6,MARA Pool,4,124,156900.7495860808,0.0322580645,627602.9983443232
2024-05-12,7,SBI Crypto,2,124,156900.7495860808,0.0161290323,313801.4991721616
2024-05-12,8,Braiins Pool,1,124,156900.7495860808,0.0080645161,156900.7495860808
2024-05-12,9,BTC.com,4,124,156900.7495860808,0.0322580645,627602.9983443232
2024-05-12,10,Poolin,1,124,156900.7495860808,0.0080645161,156900.7495860808
2024-05-13,0,Foundry USA,37,138,143205.3117913651,0.2681159420,5298596.5362805082
2024-05-13,1,AntPool,37,138,143205.3117913651,0.2681159420,5298596.5362805082
2024-05-13,3,ViaBTC,28,138,143205.3117913651,0.2028985507,4009748.7301582228
2024-05-13,4,F2Pool,14,138,143205.3117913651,0.1014492754,2004874.3650791114
2024-05-13,5,Binance Pool,6,138,143205.3117913651,0.0434782609,859231.8707481906
2024-05-13,6,MARA Pool,5,138,143205.3117913651,0.0362318841,716026.5589568254
2024-05-13,8,Braiins Pool,4,138,143205.3117913651,0.0289855072,572821.2471654604
2024-05-13,9,BTC.com,2,138,143205.3117913651,0.0144927536,286410.6235827302
2024-05-13,10,Poolin,2,138,143205.3117913651,0.0144927536,286410.6235827302
2024-05-13,11,Carbon Negative,3,138,143205.3117913651,0.0217391304,429615.9353740953
2024-05-14,0,Foundry USA,48,129,153962.6952466365,0.3720930233,7390209.3718385510
2024-05-14,1,AntPool,32,129,153962.6952466365,0.2480620155,4926806.2478923677
2024-05-14,3,ViaBTC,13,129,153962.6952466365,0.1007751938,2001515.0382062744
2024-05-14,4,F2Pool,10,129,153962.6952466365,0.0775193798,1539626.9524663649
2024-05-14,5,Binance Pool,10,129,153962.6952466365,0.0775193798,1539626.9524663649
2024-05-14,6,MARA Pool,5,129,153962.6952466365,0.0387596899,769813.4762331825
2024-05-14,7,SBI Crypto,1,129,153962.6952466365,0.0077519380,153962.6952466365
2024-05-14,8,Braiins Pool,5,129,153962.6952466365,0.0387596899,769813.4762331825
2024-05-14,9,BTC.com,3,129,153962.6952466365,0.0232558140,461888.0857399094
2024-05-14,10,Poolin,1,129,153962.6952466365,0.0077519380,153962.6952466365
2024-05-14,11,Carbon Negative,1,129,153962.6952466365,0.0077519380,153962.6952466365
2024-05-15,0,Foundry USA,44,132,151157.1091450725,0.3333333333,6650912.8023831900
2024-05-15,1,AntPool,34,132,151157.1091450725,0.2575757576,5139341.7109324643
2024-05-15,3,ViaBTC,19,132,151157.1091450725,0.1439393939,2871985.0737563772
2024-05-15,4,F2Pool,14,132,151157.1091450725,0.1060606061,2116199.5280310148
2024-05-15,5,Binance Pool,2,132,151157.1091450725,0.0151515152,302314.2182901450
2024-05-15,6,MARA Pool,11,132,151157.1091450725,0.0833333333,1662728.2005957975
2024-05-15,7,SBI Crypto,4,132,151157.1091450725,0.0303030303,604628.4365802900
2024-05-15,8,Braiins Pool,2,132,151157.1091450725,0.0151515152,302314.2182901450
2024-05-15,10,Poolin,2,132,151157.1091450725,0.0151515152,302314.2182901450
