date,pool_name,revenue_usd,cost_usd,Pi_usd
2025-01-09,SpiderPool,1187264.1582074536,0.0,1187264.1582074536
2025-01-09,ULTIMUSPOOL,291362.4158418353,0.0,291362.4158418353
2025-01-09,ViaBTC,6189099.296794886,3597639.875696923,2591459.4210979627
2025-01-09,WhitePool,586315.3428902389,0.0,586315.3428902389
2025-01-10,AntPool,6019199.159837409,3610818.0437397687,2408381.1160976402
2025-01-10,BTC.com,298214.7906593172,180540.9021869884,117673.88847232884
2025-01-10,Binance Pool,601048.4407952577,361081.8043739769,239966.6364212808
2025-01-10,Braiins Pool,897965.48185997,541622.7065609654,356342.7752990046
2025-01-10,Carbon Negative,598616.7928218059,361081.8043739769,237534.98844782903
2025-01-10,F2Pool,5146114.80520699,3069195.3371788035,2076919.4680281864
2025-01-10,Foundry USA,16644918.033437489,9929749.620284365,6715168.413153123
2025-01-10,Luxor,897430.834389193,0.0,897430.834389193
2025-01-10,MARA Pool,905364.7450402882,541622.7065609654,363742.0384793228
2025-01-10,Mining-Dutch,297245.4701477981,0.0,297245.4701477981
2025-01-10,SECPOOL,1503200.0652589647,0.0,1503200.0652589647
2025-01-10,SpiderPool,299902.5069240972,0.0,299902.5069240972
2025-01-10,ViaBTC,8125565.613244103,4874604.359048688,3250961.2541954154
2025-01-10,WhitePool,601181.293967213,0.0,601181.293967213
2025-01-11,AntPool,6308961.62846964,4238311.146861888,2070650.4816077529
2025-01-11,Binance Pool,630046.3061218365,403648.6806535131,226397.62546832341
2025-01-11,Braiins Pool,895021.2341691847,605473.0209802696,289548.21318891505
2025-01-11,Carbon Negative,299178.037273827,201824.3403267565,97353.69694707051
2025-01-11,F2Pool,3899059.1373459892,2623716.424247835,1275342.7130981544
2025-01-11,Foundry USA,14186986.423874604,9485743.995357556,4701242.428517047
2025-01-11,Luxor,961905.3460937494,0.0,961905.3460937494
2025-01-11,MARA Pool,1197561.0121873235,807297.3613070261,390263.6508802974
2025-01-11,Mining-Dutch,594215.89470829,0.0,594215.89470829
2025-01-11,OCEAN,300017.4767983853,0.0,300017.4767983853
2025-01-11,Poolin,896674.5353080544,605473.0209802696,291201.51432778477
2025-01-11,SBI Crypto,601478.2269684393,403648.6806535131,197829.54631492618
2025-01-11,SECPOOL,1519941.7056006887,0.0,1519941.7056006887
2025-01-11,SpiderPool,2394804.359637659,0.0,2394804.359637659
2025-01-11,Unknown,302593.92851444904,201824.3403267565,100769.58818769254
2025-01-11,ViaBTC,5392922.617061933,3632838.1258816174,1760084.4911803151
2025-01-11,WhitePool,1204320.3516119078,0.0,1204320.3516119078
2025-01-12,AntPool,6628418.243550853,3629880.896525795,2998537.3470250578
2025-01-12,BTC.com,298273.42892864376,164994.586205718,133278.84272292576
2025-01-12,Binance Pool,897925.7428279219,494983.758617154,402941.9842107679
2025-01-12,Braiins Pool,296632.8998893125,164994.586205718,131638.31368359452
2025-01-12,Carbon Negative,594803.239511196,329989.172411436,264814.06709976005
2025-01-12,F2Pool,5979372.002523474,3299891.72411436,2679480.2784091146
2025-01-12,Foundry USA,17975647.41741642,9899675.17234308,8075972.245073339
2025-01-12,Luxor,2685272.0518435515,0.0,2685272.0518435515
2025-01-12,MARA Pool,2709587.435667891,1484951.275851462,1224636.159816429
2025-01-12,OCEAN,593895.5226947656,0.0,593895.5226947656
2025-01-12,SBI Crypto,297142.06122850935,164994.586205718,132147.47502279136
2025-01-12,SECPOOL,2724678.351438877,0.0,2724678.351438877
2025-01-12,SpiderPool,2118156.209100198,0.0,2118156.209100198
2025-01-12,ULTIMUSPOOL,593875.3664212781,0.0,593875.3664212781
2025-01-12,ViaBTC,7195412.718470093,3959870.068937232,3235542.649532861
2025-01-13,AntPool,7268171.869947139,5034493.953620316,2233677.9163268227
2025-01-13,BTC.com,898151.6097738633,629311.7442025396,268839.8655713238
2025-01-13,BitFuFuPool,298651.9638973535,0.0,298651.9638973535
2025-01-13,Braiins Pool,300157.49964105,209770.5814008465,90386.9182402035
2025-01-13,Carbon Negative,296863.5222408691,209770.5814008465,87092.94084002261
2025-01-13,F2Pool,4827509.971201286,3356329.3024135446,1471180.668787741
2025-01-13,Foundry USA,12093692.7525351,8390823.256033862,3702869.496501237
2025-01-13,Luxor,915502.3057165386,0.0,915502.3057165386
2025-01-13,MARA Pool,2412562.5000064513,1678164.6512067723,734397.848799679
2025-01-13,OCEAN,305382.37778250116,0.0,305382.37778250116
2025-01-13,SBI Crypto,894094.8643336127,629311.7442025396,264783.12013107317
2025-01-13,SECPOOL,1839798.5124979636,0.0,1839798.5124979636
2025-01-13,SpiderPool,1502608.2236213947,0.0,1502608.2236213947
2025-01-13,ViaBTC,4855325.158839404,3356329.3024135446,1498995.856425859
2025-01-14,AntPool,8881916.084994366,5115563.335965692,3766352.7490286743
2025-01-14,Binance Pool,606558.3164695917,352797.4714459098,253760.84502368188
2025-01-14,Braiins Pool,613048.7202771662,352797.4714459098,260251.2488312564
2025-01-14,Carbon Negative,308954.0072908414,176398.7357229549,132555.27156788646
2025-01-14,F2Pool,6141198.635455858,3527974.714459098,2613223.92099676
2025-01-14,Foundry USA,16305931.979039522,9349132.993316608,6956798.985722914
2025-01-14,Luxor,1226081.4979900906,0.0,1226081.4979900906
2025-01-14,MARA Pool,1231372.174959629,705594.9428918196,525777.2320678094
2025-01-14,OCEAN,311842.40469462867,0.0,311842.40469462867
2025-01-14,SBI Crypto,303684.3605264041,176398.7357229549,127285.6248034492
2025-01-14,SECPOOL,1532294.2468064923,0.0,1532294.2468064923
2025-01-14,SpiderPool,1826735.9535049372,0.0,1826735.9535049372
2025-01-14,ViaBTC,7376417.659943931,4233569.657350918,3142848.0025930125
2025-01-14,WhitePool,609971.7468523252,0.0,609971.7468523252
2025-01-15,AntPool,9026869.635198431,5541241.625321483,3485628.009876948
2025-01-15,BTC.com,637670.6847445741,395802.9732372488,241867.71150732535
2025-01-15,Binance Pool,638416.9627605039,395802.9732372488,242613.9895232551
2025-01-15,BitFuFuPool,318869.9993363281,0.0,318869.9993363281
2025-01-15,Carbon Negative,322656.6817634592,197901.4866186244,124755.19514483478
2025-01-15,F2Pool,4486561.734427005,2770620.8126607416,1715940.9217662634
2025-01-15,Foundry USA,13526510.200745698,8311862.437982226,5214647.762763472
2025-01-15,Luxor,1583742.9372229632,0.0,1583742.9372229632
2025-01-15,MARA Pool,2882083.234372504,1781113.37956762,1100969.854804884
2025-01-15,OCEAN,323794.2671833008,0.0,323794.2671833008
2025-01-15,SBI Crypto,633547.5090585253,395802.9732372488,237744.53582127654
2025-01-15,SECPOOL,1933846.2997791874,0.0,1933846.2997791874
2025-01-15,SpiderPool,315550.38621162105,0.0,315550.38621162105
2025-01-15,ULTIMUSPOOL,316549.1435724649,0.0,316549.1435724649
2025-01-15,ViaBTC,7385222.858028462,4551734.192228362,2833488.6658001
2025-01-15,WhitePool,318915.79018801363,0.0,318915.79018801363
2025-01-16,AntPool,7929341.916642267,5507401.880847074,2421940.035795193
2025-01-16,Binance Pool,1268293.2254523458,881184.3009355318,387108.92451681395
2025-01-16,BitFuFuPool,318677.1619385044,0.0,318677.1619385044
2025-01-16,Carbon Negative,946040.0958427028,660888.2257016489,285151.8701410539
2025-01-16,F2Pool,4760266.271070388,3304441.1285082446,1455825.1425621435
2025-01-16,Foundry USA,10546727.169245029,7269770.482718138,3276956.686526891
2025-01-16,Luxor,637430.9671080806,0.0,637430.9671080806
2025-01-16,MARA Pool,2560996.5218216837,1762368.6018710637,798627.91995062
2025-01-16,OCEAN,313570.6787301084,0.0,313570.6787301084
2025-01-16,SBI Crypto,633857.9440698525,440592.1504677659,193265.79360208655
2025-01-16,SECPOOL,2567532.197109535,0.0,2567532.197109535
2025-01-16,SpiderPool,1928400.3969780107,0.0,1928400.3969780107
2025-01-16,ULTIMUSPOOL,316423.03393592907,0.0,316423.03393592907
2025-01-16,ViaBTC,5840916.669504717,3965329.3542098934,1875587.3152948236
2025-01-16,WhitePool,315921.91808578,0.0,315921.91808578
2025-01-17,AntPool,8372624.405616817,4286271.332662232,4086353.072954585
2025-01-17,Binance Pool,989169.0122196701,514352.5599194679,474816.4523002022
2025-01-17,Braiins Pool,1320348.5705473237,685803.4132259572,634545.1573213665
2025-01-17,Carbon Negative,662894.3498494718,342901.7066129786,319992.6432364932
2025-01-17,F2Pool,7672724.478872059,3943369.6260492546,3729354.8528228044
2025-01-17,Foundry USA,19297314.99456556,9944149.491776379,9353165.502789183
2025-01-17,Luxor,329603.8957598707,0.0,329603.8957598707
2025-01-17,MARA Pool,2447148.233976482,1200155.973145425,1246992.2608310569
2025-01-17,OCEAN,328350.9895541794,0.0,328350.9895541794
2025-01-17,Poolin,331970.4111760247,171450.8533064893,160519.5578695354
2025-01-17,SBI Crypto,331517.470042372,171450.8533064893,160066.6167358827
2025-01-17,SECPOOL,682487.0570056359,0.0,682487.0570056359
2025-01-17,SpiderPool,1010146.653948942,0.0,1010146.653948942
2025-01-17,ULTIMUSPOOL,331569.0121410528,0.0,331569.0121410528
2025-01-17,ViaBTC,5376501.715596204,2743213.652903829,2633288.062692375
2025-01-17,WhitePool,674005.4232957428,0.0,674005.4232957428
2025-01-18,AntPool,8667386.313919408,5207087.081447606,3460299.2324718023
2025-01-18,BTC.com,328890.5928160976,200272.5800556772,128618.01276042042
2025-01-18,Binance Pool,657249.3110844898,400545.1601113543,256704.1509731355
2025-01-18,Carbon Negative,331389.3661049498,200272.5800556772,131116.7860492726
2025-01-18,F2Pool,6971216.606359304,4205724.18116922,2765492.4251900837
2025-01-18,Foundry USA,14309277.700663807,8611720.942394117,5697556.75826969
2025-01-18,Luxor,1003834.4437423681,0.0,1003834.4437423681
2025-01-18,MARA Pool,1688487.0262532597,1001362.9002783856,687124.1259748741
2025-01-18,Poolin,337251.7967706211,200272.5800556772,136979.2167149439
2025-01-18,SBI Crypto,329199.4840921171,200272.5800556772,128926.90403643993
2025-01-18,SECPOOL,1402311.9555370864,0.0,1402311.9555370864
2025-01-18,SpiderPool,997603.8170977174,0.0,997603.8170977174
2025-01-18,ViaBTC,5954882.670787236,3604906.4410021887,2349976.229785047
2025-01-18,WhitePool,327781.3907113573,0.0,327781.3907113573
2025-01-19,AntPool,11593520.447821219,6129876.392550287,5463644.055270932
2025-01-19,Binance Pool,997142.2632219505,510823.0327125239,486319.2305094266
2025-01-19,Braiins Pool,650893.770277136,340548.6884750159,310345.0818021201
2025-01-19,Carbon Negative,317863.34125327185,170274.344237508,147588.99701576386
2025-01-19,F2Pool,5137800.286944741,2724389.5078001274,2413410.779144614
2025-01-19,Foundry USA,17666324.193455305,9365088.933062935,8301235.26039237
2025-01-19,Luxor,320084.4477799922,0.0,320084.4477799922
2025-01-19,MARA Pool,1923445.3757770297,1021646.0654250478,901799.3103519819
2025-01-19,OCEAN,319091.2666293891,0.0,319091.2666293891
2025-01-19,Poolin,318444.0616341836,170274.344237508,148169.71739667564
2025-01-19,SBI Crypto,323576.87846303044,170274.344237508,153302.53422552245
2025-01-19,SECPOOL,1596807.9533843966,0.0,1596807.9533843966
2025-01-19,SpiderPool,1281492.0231817476,0.0,1281492.0231817476
2025-01-19,ViaBTC,5159148.057899791,2724389.5078001274,2434758.5500996634
2025-01-19,WhitePool,642481.0423780116,0.0,642481.0423780116
2025-01-20,AntPool,8244485.118586815,4560964.992311828,3683520.126274987
2025-01-20,BTC.com,322511.9366881113,182438.5996924731,140073.33699563818
2025-01-20,Binance Pool,987093.9490974091,547315.7990774193,439778.1500199898
2025-01-20,Braiins Pool,1990157.3235841687,1094631.598154839,895525.7254293298
2025-01-20,F2Pool,5566453.541641999,3101456.194772043,2464997.3468699562
2025-01-20,Foundry USA,17422475.89704901,9669245.783701077,7753230.113347933
2025-01-20,Luxor,1316531.590199436,0.0,1316531.590199436
2025-01-20,MARA Pool,1008541.7896872717,547315.7990774193,461225.99060985236
2025-01-20,OCEAN,322043.0768114586,0.0,322043.0768114586
2025-01-20,Poolin,328235.6673193357,182438.5996924731,145797.06762686258
2025-01-20,SBI Crypto,335122.22367404343,182438.5996924731,152683.62398157033
2025-01-20,SECPOOL,2290248.0241988725,0.0,2290248.0241988725
2025-01-20,SpiderPool,2340153.6284715924,0.0,2340153.6284715924
2025-01-20,ViaBTC,6896346.288566591,3831210.593541935,3065135.695024656
2025-01-20,WhitePool,678560.622981794,0.0,678560.622981794
2025-01-21,AntPool,8935805.06146392,5244618.919567688,3691186.141896232
2025-01-21,Braiins Pool,336630.1247714847,201716.1122910649,134914.0124804198
2025-01-21,Carbon Negative,681415.7797227076,403432.2245821299,277983.55514057766
2025-01-21,F2Pool,5787002.918982711,3429173.908948104,2357829.010034607
2025-01-21,Foundry USA,14705783.520062584,8673792.828515792,6031990.691546792
2025-01-21,Luxor,679021.9264856924,0.0,679021.9264856924
2025-01-21,MARA Pool,2381227.5291289403,1412012.7860374544,969214.7430914859
2025-01-21,Poolin,336941.4093100566,201716.1122910649,135225.2970189917
2025-01-21,SECPOOL,2037556.4813796678,0.0,2037556.4813796678
2025-01-21,SpiderPool,2030087.7282416495,0.0,2030087.7282416495
2025-01-21,ULTIMUSPOOL,340967.15503865655,0.0,340967.15503865655
2025-01-21,ViaBTC,6483140.472659351,3832606.1335302335,2650534.339129118
2025-01-21,WhitePool,687651.0558888619,0.0,687651.0558888619
2025-01-22,AntPool,9277540.102255031,4981300.331576026,4296239.770679005
2025-01-22,BTC.com,1326395.8104495588,711614.3330822894,614781.4773672693
2025-01-22,Binance Pool,991822.3880645304,533710.7498117171,458111.63825281337
2025-01-22,Braiins Pool,984380.4459944218,533710.7498117171,450669.69618270476
2025-01-22,F2Pool,8251977.13528898,4447589.581764309,3804387.553524671
2025-01-22,Foundry USA,11311702.239894027,6048721.83119946,5262980.408694567
2025-01-22,Luxor,1650257.0745788869,0.0,1650257.0745788869
2025-01-22,MARA Pool,2651756.4371063197,1423228.6661645789,1228527.7709417408
2025-01-22,OCEAN,330309.3651173325,0.0,330309.3651173325
2025-01-22,SBI Crypto,687190.6545912733,355807.1665411447,331383.48805012857
2025-01-22,SECPOOL,1640077.2101461408,0.0,1640077.2101461408
2025-01-22,SpiderPool,1648411.859205675,0.0,1648411.859205675
2025-01-22,ULTIMUSPOOL,330907.30959420884,0.0,330907.30959420884
2025-01-22,ViaBTC,8548728.842179807,4625493.165034881,3923235.677144926
2025-01-23,AntPool,7269622.243740987,4770360.060476314,2499262.1832646728
2025-01-23,BTC.com,332564.39919359674,216834.5482034688,115729.85099012795
2025-01-23,Binance Pool,988186.296644446,650503.6446104065,337682.6520340395
2025-01-23,Braiins Pool,1383630.220864954,867338.1928138753,516292.02805107867
2025-01-23,Carbon Negative,331847.2353559575,216834.5482034688,115012.68715248874
2025-01-23,F2Pool,5601757.422393298,3686187.3194589694,1915570.1029343284
2025-01-23,Foundry USA,12559906.23122172,8239712.831731814,4320193.399489907
2025-01-23,Luxor,657985.7012152725,0.0,657985.7012152725
2025-01-23,MARA Pool,1668970.209919277,1084172.7410173442,584797.4689019329
2025-01-23,MaxiPool,326108.9195488983,0.0,326108.9195488983
2025-01-23,OCEAN,328552.9493779575,0.0,328552.9493779575
2025-01-23,Poolin,333933.36129127076,216834.5482034688,117098.81308780197
2025-01-23,SECPOOL,4698020.150624875,0.0,4698020.150624875
2025-01-23,SpiderPool,1645656.068477144,0.0,1645656.068477144
2025-01-23,ViaBTC,6013666.395273727,3903021.867662438,2110644.527611289
2025-01-23,WhitePool,1000335.9498803961,0.0,1000335.9498803961
2025-01-24,AntPool,8653909.693994012,5032389.668380542,3621520.02561347
2025-01-24,Binance Pool,1011808.3332049784,580660.346351601,431147.9868533774
2025-01-24,Braiins Pool,1323085.943575589,774213.7951354679,548872.1484401211
2025-01-24,Carbon Negative,332688.21341288625,193553.448783867,139134.76462901925
2025-01-24,F2Pool,4649685.754577979,2709748.2829741375,1939937.471603842
2025-01-24,Foundry USA,11666095.369594716,6774370.707435344,4891724.662159371
2025-01-24,Luxor,1347537.7943311115,0.0,1347537.7943311115
2025-01-24,MARA Pool,4978771.2380022025,2903301.7317580045,2075469.506244198
2025-01-24,Mining-Dutch,331343.24001844076,0.0,331343.24001844076
2025-01-24,OCEAN,332672.61208083184,0.0,332672.61208083184
2025-01-24,SBI Crypto,355483.7679127872,193553.448783867,161930.3191289202
2025-01-24,SECPOOL,693213.7978515043,0.0,693213.7978515043
2025-01-24,SpiderPool,2348938.336431675,0.0,2348938.336431675
2025-01-24,ViaBTC,7744703.526510274,4451729.322028941,3292974.2044813335
2025-01-24,WhitePool,996897.0817622513,0.0,996897.0817622513
2025-01-25,AntPool,6014397.380399643,3927644.147479935,2086753.2329197084
2025-01-25,Binance Pool,368421.4963870488,218202.4526377742,150219.0437492746
2025-01-25,Braiins Pool,1023032.3836042441,654607.3579133226,368425.02569092147
2025-01-25,Carbon Negative,329510.90688386135,218202.4526377742,111308.45424608715
2025-01-25,F2Pool,3684679.2894287,2400226.979015516,1284452.310413184
2025-01-25,Foundry USA,17276029.13075937,11346527.537164256,5929501.593595114
2025-01-25,Luxor,1323573.5683278632,0.0,1323573.5683278632
2025-01-25,MARA Pool,3660589.148932901,2400226.979015516,1260362.169917385
2025-01-25,OCEAN,328994.4584263535,0.0,328994.4584263535
2025-01-25,SBI Crypto,334165.8746635572,218202.4526377742,115963.42202578302
2025-01-25,SECPOOL,3352161.3096914873,0.0,3352161.3096914873
2025-01-25,SpiderPool,992785.4275569082,0.0,992785.4275569082
2025-01-25,ULTIMUSPOOL,664702.741564576,0.0,664702.741564576
2025-01-25,ViaBTC,3348665.3209942733,2182024.526377742,1166640.794616531
2025-01-26,AntPool,6825974.72064688,4104017.883302022,2721956.837344858
2025-01-26,BTC.com,335376.7879467044,195429.423014382,139947.36493232244
2025-01-26,Binance Pool,1641297.098596121,977147.11507191,664149.983524211
2025-01-26,Braiins Pool,325312.70600294997,195429.423014382,129883.28298856798
2025-01-26,F2Pool,4873715.310530702,2931441.34521573,1942273.9653149717
2025-01-26,Foundry USA,14287686.997252446,8598894.612632807,5688792.384619638
2025-01-26,Luxor,647973.5029561501,0.0,647973.5029561501
2025-01-26,MARA Pool,2596368.8781047314,1563435.384115056,1032933.4939896755
2025-01-26,OCEAN,971153.57763375,0.0,971153.57763375
2025-01-26,SBI Crypto,323652.74070795,195429.423014382,128223.31769356804
2025-01-26,SECPOOL,2275850.2100963765,0.0,2275850.2100963765
2025-01-26,SpiderPool,1621012.6136529592,0.0,1621012.6136529592
2025-01-26,ULTIMUSPOOL,324561.50136945,0.0,324561.50136945
2025-01-26,ViaBTC,7513297.852595896,4494876.729330786,3018421.123265111
2025-01-27,AntPool,9400765.96030831,4857831.249850341,4542934.7104579685
2025-01-27,BTC.com,321300.8943197044,167511.4224086324,153789.47191107197
2025-01-27,Binance Pool,1291788.025006427,670045.6896345298,621742.3353718972
2025-01-27,Carbon Negative,320125.83849378064,167511.4224086324,152614.41608514823
2025-01-27,F2Pool,7477280.449693113,3852762.7153985463,3624517.7342945663
2025-01-27,Foundry USA,12710919.85669281,6532945.473936665,6177974.382756145
2025-01-27,Luxor,1307183.5893964535,0.0,1307183.5893964535
2025-01-27,MARA Pool,3235715.953820154,1675114.2240863245,1560601.7297338296
2025-01-27,OCEAN,645804.5131770881,0.0,645804.5131770881
2025-01-27,SBI Crypto,643752.5541652674,335022.8448172649,308729.7093480025
2025-01-27,SECPOOL,2259971.1598268924,0.0,2259971.1598268924
2025-01-27,SpiderPool,967591.2969080794,0.0,967591.2969080794
2025-01-27,ViaBTC,9713442.05379247,5025342.672258973,4688099.381533496
2025-01-27,WhitePool,322758.32877276064,0.0,322758.32877276064
2025-01-28,AntPool,9276064.867503943,5257162.049970966,4018902.817532977
2025-01-28,Binance Pool,318910.9670061771,181281.4499989988,137629.5170071783
2025-01-28,BitFuFuPool,317774.9965041942,0.0,317774.9965041942
2025-01-28,Braiins Pool,637111.7504169897,362562.8999979976,274548.85041899205
2025-01-28,F2Pool,6103895.829930267,3444347.5499809776,2659548.2799492897
2025-01-28,Foundry USA,16687182.61592952,9426635.399947936,7260547.215981584
2025-01-28,Luxor,672933.7557002581,0.0,672933.7557002581
2025-01-28,MARA Pool,2564276.6266544517,1450251.5999919905,1114025.0266624612
2025-01-28,OCEAN,322913.0166231233,0.0,322913.0166231233
2025-01-28,SECPOOL,2241105.2470772206,0.0,2241105.2470772206
2025-01-28,SpiderPool,1291017.7385179137,0.0,1291017.7385179137
2025-01-28,ViaBTC,6076490.723427054,3444347.5499809776,2632143.173446076
2025-01-28,WhitePool,959587.9911719437,0.0,959587.9911719437
2025-01-29,AntPool,10868719.715503424,5696251.728576881,5172467.9869265435
2025-01-29,BTC.com,326459.65868864773,172613.688744754,153845.96994389372
2025-01-29,Binance Pool,982286.959285126,517841.066234262,464445.89305086393
2025-01-29,Braiins Pool,996475.6515752726,517841.066234262,478634.58534101053
2025-01-29,F2Pool,4976622.849180491,2589205.3311713096,2387417.518009181
2025-01-29,Foundry USA,15736402.186909964,8285457.059748192,7450945.127161772
2025-01-29,Luxor,1306406.6722035974,0.0,1306406.6722035974
2025-01-29,MARA Pool,1984700.6128345532,1035682.132468524,949018.4803660292
2025-01-29,Mining-Dutch,327196.50215035403,0.0,327196.50215035403
2025-01-29,SBI Crypto,1316811.9227070494,690454.7549790159,626357.1677280335
2025-01-29,SECPOOL,1668884.637966397,0.0,1668884.637966397
2025-01-29,SpiderPool,983145.9992400187,0.0,983145.9992400187
2025-01-29,ULTIMUSPOOL,980756.7665561378,0.0,980756.7665561378
2025-01-29,Unknown,327505.3157940764,172613.688744754,154891.62704932241
2025-01-29,ViaBTC,7561526.3209198555,3970114.8411293416,3591411.479790514
2025-01-29,WhitePool,653278.4187820656,0.0,653278.4187820656
2025-01-30,AntPool,9625102.444436628,5398373.428127709,4226729.0163089195
2025-01-30,BTC.com,334918.55977634975,186150.8078664727,148767.75190987706
2025-01-30,Binance Pool,992456.4516748535,558452.4235994181,434004.0280754353
2025-01-30,Braiins Pool,1318939.926219342,744603.2314658909,574336.6947534512
2025-01-30,F2Pool,5969981.316305065,3350714.541596509,2619266.7747085555
2025-01-30,Foundry USA,13603365.196609903,7632183.122525383,5971182.07408452
2025-01-30,FutureBit Apollo Solo,329514.4838889065,0.0,329514.4838889065
2025-01-30,Luxor,328373.7771229044,0.0,328373.7771229044
2025-01-30,MARA Pool,2649438.895426906,1489206.4629317818,1160232.4324951244
2025-01-30,SBI Crypto,662669.3195700028,372301.6157329454,290367.70383705746
2025-01-30,SECPOOL,2353593.5702256635,0.0,2353593.5702256635
2025-01-30,SpiderPool,995697.7248997781,0.0,995697.7248997781
2025-01-30,ULTIMUSPOOL,1001619.6768726096,0.0,1001619.6768726096
2025-01-30,ViaBTC,7328357.475041983,4095317.7730624,3233039.7019795827
2025-01-30,WhitePool,679428.6288633042,0.0,679428.6288633042
2025-01-31,AntPool,6835367.378529466,4732979.669545615,2102387.7089838507
2025-01-31,Binance Pool,326925.5714112544,225379.9842640769,101545.58714717752
2025-01-31,Braiins Pool,647276.0941421234,450759.9685281538,196516.12561396958
2025-01-31,F2Pool,4882792.324968143,3380699.7639611536,1502092.5610069898
2025-01-31,Foundry USA,11049219.935781984,7662919.464978615,3386300.470803369
2025-01-31,Luxor,970151.7690953255,0.0,970151.7690953255
2025-01-31,MARA Pool,1958604.5616490706,1352279.9055844613,606324.6560646093
2025-01-31,OCEAN,646585.0619718165,0.0,646585.0619718165
2025-01-31,SBI Crypto,322872.55574908975,225379.9842640769,97492.57148501286
2025-01-31,SECPOOL,2263788.7536958815,0.0,2263788.7536958815
2025-01-31,Solo CK,326344.0081629016,0.0,326344.0081629016
2025-01-31,SpiderPool,1298930.7805781027,0.0,1298930.7805781027
2025-01-31,ViaBTC,7800499.774788185,5409119.622337845,2391380.15245034
2025-01-31,WhitePool,1300192.7368511024,0.0,1300192.7368511024
2025-02-01,AntPool,11806240.286434421,5636364.53365496,6169875.752779461
2025-02-01,Binance Pool,1268382.975150241,609336.7063410768,659046.2688091643
2025-02-01,Braiins Pool,318116.28198041435,152334.1765852692,165782.10539514516
2025-02-01,F2Pool,6986751.673174367,3351351.884875922,3635399.7882984453
2025-02-01,Foundry USA,21967533.448193144,10511058.184383575,11456475.26380957
2025-02-01,Luxor,1268655.512089346,0.0,1268655.512089346
2025-02-01,MARA Pool,2249552.950652801,1066339.2360968844,1183213.7145559166
2025-02-01,OCEAN,318149.31724884565,0.0,318149.31724884565
2025-02-01,Poolin,317995.8975165394,152334.1765852692,165661.7209312702
2025-02-01,SBI Crypto,635515.769095005,304668.3531705384,330847.4159244666
2025-02-01,SECPOOL,1600355.6578354137,0.0,1600355.6578354137
2025-02-01,SpiderPool,2528240.2665063,0.0,2528240.2665063
2025-02-01,ViaBTC,6069121.829303662,2894349.3551201145,3174772.474183548
2025-02-01,WhitePool,1270831.3622303677,0.0,1270831.3622303677
2025-02-02,AntPool,11175423.820568314,5937499.680261858,5237924.140306456
2025-02-02,BTC.com,307143.17463527294,164930.5466739405,142212.62796133244
2025-02-02,Binance Pool,643816.2149390376,329861.093347881,313955.1215911566
2025-02-02,Braiins Pool,308045.6869448126,164930.5466739405,143115.1402708721
2025-02-02,Carbon Negative,922607.8952318245,494791.6400218215,427816.255210003
2025-02-02,F2Pool,5605188.670132699,2968749.840130929,2636438.8300017705
2025-02-02,Foundry USA,16138932.302857274,8576388.427044906,7562543.8758123685
2025-02-02,Luxor,621370.2989361375,0.0,621370.2989361375
2025-02-02,MARA Pool,1233091.7125256034,659722.186695762,573369.5258298414
2025-02-02,OCEAN,309672.66264493275,0.0,309672.66264493275
2025-02-02,Poolin,307743.51735628897,164930.5466739405,142812.97068234847
2025-02-02,SBI Crypto,1849693.1019210443,989583.280043643,860109.8218774013
2025-02-02,SECPOOL,1533006.2203045136,0.0,1533006.2203045136
2025-02-02,SpiderPool,1879664.8338907433,0.0,1879664.8338907433
2025-02-02,ViaBTC,9257154.898572931,4947916.400218215,4309238.498354716
2025-02-02,WhitePool,919929.4668376071,0.0,919929.4668376071
2025-02-03,AntPool,9019209.567740485,5173976.738268633,3845232.8294718517
2025-02-03,BitFuFuPool,647443.9277126312,0.0,647443.9277126312
2025-02-03,Braiins Pool,966371.931795899,554354.6505287822,412017.2812671169
2025-02-03,F2Pool,3881072.2999146166,2217418.6021151287,1663653.697799488
2025-02-03,Foundry USA,19349029.49844089,11087093.010575643,8261936.487865249
2025-02-03,Luxor,968693.8271920279,0.0,968693.8271920279
2025-02-03,MARA Pool,965600.1543375959,554354.6505287822,411245.50380881375
2025-02-03,Poolin,637246.0260140207,369569.7670191881,267676.2589948326
2025-02-03,SBI Crypto,1612338.5261112342,923924.4175479702,688414.108563264
2025-02-03,SECPOOL,1606462.6939271544,0.0,1606462.6939271544
2025-02-03,SpiderPool,1286706.4690376318,0.0,1286706.4690376318
2025-02-03,ULTIMUSPOOL,323558.2414863951,0.0,323558.2414863951
2025-02-03,ViaBTC,7698680.410037006,4434837.204230257,3263843.205806749
2025-02-03,WhitePool,323779.57403045066,0.0,323779.57403045066
2025-02-04,AntPool,8741335.508356398,5954793.619035016,2786541.889321382
2025-02-04,BTC.com,312347.67851293413,212671.200679822,99676.47783311212
2025-02-04,Binance Pool,924638.08745516,638013.6020394659,286624.4854156941
2025-02-04,Braiins Pool,618046.103085823,425342.401359644,192703.701726179
2025-02-04,Carbon Negative,621093.4177943636,425342.401359644,195751.01643471955
2025-02-04,F2Pool,4995032.630248045,3402739.2108771517,1592293.419370893
2025-02-04,Foundry USA,12783821.551047727,8719519.227872701,4064302.323175026
2025-02-04,Luxor,1552443.6044556594,0.0,1552443.6044556594
2025-02-04,MARA Pool,1548865.6096647922,1063356.00339911,485509.60626568226
