Average electricity cost assumption: 0.05 USD/kWh,,,
Date,Lower bound cost of minting USD,Estimated cost of minting USD,Upper bound cost of minting USD
2017-10-09,486.1207827375917,970.4213026451447,3832.161249195374
2017-10-10,484.87757726911997,967.9395468490318,3822.3608786079744
2017-10-11,484.74792015959264,967.6807181266388,3821.3387726448937
2017-10-12,485.4080711208659,968.9985481362376,3826.542839251888
2017-10-13,480.0137723426638,958.2301493491696,3784.018792804018
2017-10-14,475.1764991774727,948.5737160245545,3745.8858607556786
2017-10-15,478.0144085216795,954.238908257409,3768.257515298722
2017-10-16,481.4420795782757,961.0814155722559,3795.278347701945
2017-10-17,484.6955168872012,967.5761078041371,3820.925669982097
2017-10-18,488.0318326343178,974.2362465768916,3847.226335115524
2017-10-19,492.9544326683689,984.0630141356517,3886.031911354302
2017-10-20,502.93929517615925,1003.9953511712665,3964.7440432763656
2017-10-21,510.0502793938137,1018.1906927666708,4020.800972192416
2017-10-22,510.457733128003,1019.0040745383218,4024.0129895890104
2017-10-23,510.6183131930193,1019.324633381732,4025.278865734201
2017-10-24,511.17652952413926,1020.4389758217993,4029.679366738786
2017-10-25,513.9841550996186,1026.0437139137464,4051.812289902471
2017-10-26,518.9884555653495,1036.033576411363,4091.261922596855
2017-10-27,530.4176300285515,1058.8491291805317,4181.3597769644975
2017-10-28,539.7321347966526,1077.4432608686523,4254.787380752075
2017-10-29,549.7388553175103,1097.419232083811,4333.671822588948
2017-10-30,561.1475809838632,1120.1939638291099,4423.608476099395
2017-10-31,573.2418623755867,1144.337239984922,4518.949465688902
2017-11-01,582.14320449552,1152.6262421446968,4589.120047875783
2017-11-02,587.8506279602436,1154.5206983788755,4634.112502037259
2017-11-03,583.7602761591784,1137.1550008281235,4601.867660376005
2017-11-04,584.1836358719627,1128.620992399564,4605.205066928891
2017-11-05,586.6490472215819,1123.7278895470654,4624.640265284599
2017-11-06,586.0206439867615,1112.983780319076,4619.686470649886
2017-11-07,585.3312437831572,1102.1010534713348,4614.251827986468
2017-11-08,585.4149961457707,1102.2587480554655,4614.912060113818
2017-11-09,582.5091448283889,1096.7874156567052,4592.00480905641
2017-11-10,578.7005312840482,1089.6163017890196,4561.980951290878
2017-11-11,564.1555068669117,1062.2299510634277,4447.320395891338
2017-11-12,534.4372085362209,1006.2743391846888,4213.046702399865
2017-11-13,513.3097209411711,966.4940838454867,4046.495626762539
2017-11-14,494.56520114370824,931.2006406284844,3898.7298348988575
2017-11-15,479.8389047330629,903.4729787954935,3782.6402858546176
2017-11-16,470.3583191985508,885.622294390576,3707.90344308801
2017-11-17,468.98213111051246,883.0311148529881,3697.0547510553724
2017-11-18,478.21859123052064,900.4221434999711,3769.867117464197
2017-11-19,501.6267672999235,944.4966325690847,3954.3971940067795
2017-11-20,517.7623530801729,974.8777992600225,4081.5963773289172
2017-11-21,531.7204088340874,1001.1589658886393,4191.629772883481
2017-11-22,542.0255731051013,1020.5622226255836,4272.86689046479
2017-11-23,550.1433906851162,1035.846995823402,4336.860834074813
2017-11-24,554.4121390111467,1043.8844824211021,4370.512001641563
2017-11-25,558.136804519477,1050.8975332776183,4399.87408475773
2017-11-26,558.9898859719813,1052.5037724413185,4406.599050652593
2017-11-27,560.4134871352169,1055.1842245073733,4417.821506893486
2017-11-28,560.5773226806821,1055.4927050970753,4419.113046467327
2017-11-29,559.9318154766979,1054.2773006964214,4414.024418741408
2017-11-30,559.3979997297805,1053.2721964869918,4409.816271111868
2017-12-01,559.7906257678695,1054.0114592118061,4412.911399610833
2017-12-02,560.1798397675425,1054.7442975210904,4415.979630511786
2017-12-03,561.2961430527398,1056.8461484639136,4424.779612622799
2017-12-04,562.1404293119509,1058.4358274458416,4431.4352447222045
2017-12-05,564.0812474546229,1062.0901304449612,4446.7349980802055
2017-12-06,569.8316967890311,1072.917463406761,4492.066631467036
2017-12-07,579.0403547862278,1090.2561443460747,4564.6598296743205
2017-12-08,577.5537776870171,1087.4571169500362,4552.940924916836
2017-12-09,579.750788761259,1150.6968601523029,5634.1507562368015
2017-12-10,583.7862777998337,1219.1868945469994,6762.050908831797
2017-12-11,588.419654386389,1288.3423933089168,7886.379007492798
2017-12-12,589.7203066874068,1349.004741055603,8944.508104386621
2017-12-13,589.2702471273127,1407.407074544444,10007.490892361468
2017-12-14,583.252163603354,1454.0797220989484,11004.154344673134
2017-12-15,586.344665227644,1517.9487248363312,12073.399881141642
2017-12-16,586.976107000755,1519.583422465805,12086.401873792956
2017-12-17,586.354669614051,1517.9746245272295,12073.605881067662
2017-12-18,591.446295633086,1531.1559966472216,12178.447351654195
2017-12-19,598.5463815037102,1549.5369369587672,12324.64493984784
2017-12-20,595.0741308766545,1540.5478581383686,12253.147964102842
2017-12-21,586.3113048571087,1517.8623603907802,12072.712959067407
2017-12-22,574.0846083168896,1486.2094785231147,11820.953532727057
2017-12-23,566.9048540527261,1467.6222900037242,11673.115495783508
2017-12-24,566.5596648863785,1466.7286527184237,11666.007719270638
2017-12-25,563.7659094795757,1459.4960850687896,11608.48161185166
2017-12-26,562.3727845162585,1455.8895164633025,11579.795830665264
2017-12-27,569.9696505023724,1475.556537790932,11736.222598628074
2017-12-28,584.1604432700725,1512.2941378128985,12028.424652940854
2017-12-29,603.7390340285029,1562.979849883484,12431.566643230786
2017-12-30,614.5682311236734,1591.0148383407136,12654.550213603901
2017-12-31,627.1874224317975,1623.6838238207736,12914.39148423345
2018-01-01,641.6653290601938,1614.6433795960045,13212.505488730443
2018-01-02,651.5600947918155,1595.699167920433,13416.248219742933
2018-01-03,656.0254840906467,1565.2183512762597,13508.194874717321
2018-01-04,661.7739293117066,1537.685769648321,13626.56088359326
2018-01-05,663.9306511563075,1501.585433387649,13670.96985805225
2018-01-06,672.3806721780186,1479.6328968770401,13844.963907711699
2018-01-07,669.6453360959337,1429.304987044841,13788.640710304408
2018-01-08,663.0120220826295,1415.1467031163295,13652.054403019243
2018-01-09,658.8094681485281,1406.176684253276,13565.519780675962
2018-01-10,661.2598636071208,1411.4068594824764,13615.975776940613
2018-01-11,667.230710145286,1424.1511590002385,13738.921242567407
2018-01-12,675.3637779480305,1441.5105487306425,13906.388920993113
2018-01-13,689.5930058704218,1471.881709903574,14199.382392060576
2018-01-14,712.0741017978553,1519.8658304391508,14662.289751834764
2018-01-15,732.3645778825194,1563.1742462438563,15080.090144806329
2018-01-16,751.2112950142946,1603.4010727949346,15468.162154108813
2018-01-17,767.7459051384367,1601.9438982935856,14391.67687723879
2018-01-18,781.844239168721,1594.6585506825884,13240.807045455742
2018-01-19,801.1896946509363,1596.6607011441336,12124.255965538086
2018-01-20,814.5260148060923,1584.252758452185,10822.893286994129
2018-01-21,825.4598369422648,1565.2109007112651,9413.994326984806
2018-01-22,837.6052098055291,1548.888752146888,8035.199424494417
2018-01-23,855.3361395185774,1543.744797032623,6742.739922454232
2018-01-24,874.8262215317158,1578.9212748071457,6896.383090338923
2018-01-25,908.4284751883088,1639.567963113959,7161.274571882388
2018-01-26,945.1495117505655,1705.8435552648239,7450.751875345317
2018-01-27,979.9220509082505,1768.60242154458,7724.868888705225
2018-01-28,1011.2407450501458,1825.1276505131812,7971.758736512368
2018-01-29,1042.9471624681453,1882.3526579227016,8221.70506362848
2018-01-30,1072.4188596413946,1935.5443530573564,8454.034764118394
2018-01-31,1096.1873272685739,1978.4426319182833,8641.405071721141
2018-02-01,1104.924190692833,1982.1209450626297,8710.279044286992
2018-02-02,1101.5260369920907,1964.147047361608,8683.490901518315
2018-02-03,1103.5110391606981,1955.2491547228058,8699.138964016833
2018-02-04,1107.747187607701,1950.152874040723,8732.533141967886
2018-02-05,1107.962191798944,1938.1126294942344,8734.228051462305
2018-02-06,1108.9278313780417,1927.367192131235,8741.840329536217
2018-02-07,1132.3465540788138,1955.8025381770155,8926.453546716844
2018-02-08,1157.0558869912502,1998.4807940985156,9121.240833010712
2018-02-09,1185.0584495928294,2046.847155804967,9341.989130739563
2018-02-10,1206.1949420018584,2041.0968794428004,9031.278023509009
2018-02-11,1226.325892899657,2033.0613347282176,8706.444493811663
2018-02-12,1250.418942466706,2031.8870940144473,8413.047185376712
2018-02-13,1273.5539776471967,2029.1012483402578,8112.584434906514
2018-02-14,1280.4806052850952,1998.0650527733603,7681.46806680733
2018-02-15,1283.2717306518675,1960.3176880174028,7222.627562440333
2018-02-16,1287.6459941299859,1924.918740132489,6771.906998059091
2018-02-17,1291.3216673583174,1930.4135518370053,6791.2378680116935
2018-02-18,1293.2791972945154,1933.339888792764,6801.532786595123
2018-02-19,1294.669857931004,1935.418805461278,6808.846461734948
2018-02-20,1301.989139092086,1946.3604940429946,6847.339565850091
2018-02-21,1312.2430657023592,1961.6892222664644,6901.266373129612
2018-02-22,1324.259279636704,1979.6524167260482,6964.461291300536
2018-02-23,1330.4245172103238,1988.8689105426183,6996.885121809714
2018-02-24,1334.3454074804602,1994.7303003915326,7017.505621838452
2018-02-25,1343.4977081085997,2008.4121936096567,7065.638826892154
2018-02-26,1351.8923112290504,2020.9613949710515,7109.787196767463
2018-02-27,1354.8556852090112,2025.3913812670146,7125.3719872178235
2018-02-28,1353.3731620429696,2023.1751381085658,7117.575194427981
2018-03-01,1352.3725416751802,2022.7025145131754,7112.312794589886
2018-03-02,1356.3009712689307,2029.6022880162313,7132.972944956195
2018-03-03,1362.5633509619045,2039.9951480667628,7165.907659202719
2018-03-04,1362.908361133362,2041.541829061729,7167.722115043179
2018-03-05,1378.5485868043256,2066.026706030433,7249.976208291832
2018-03-06,1398.0642112164116,2096.3270221856533,7352.611555374933
2018-03-07,1418.312296915659,2127.723983983558,7459.099016889292
2018-03-08,1438.2836300650924,2157.684581960875,7564.130998763004
2018-03-09,1457.0231871598423,2185.7972939259603,7662.684901317725
2018-03-10,1473.7095815963435,2210.8298919834983,7750.440939679237
2018-03-11,1491.9373910802217,2238.174890330246,7846.303491316779
2018-03-12,1496.725893182551,2245.358506232498,7871.486881040984
2018-03-13,1494.206675390439,2241.5792256545806,7858.237968937961
2018-03-14,1493.6122091992322,2240.6874192622586,7855.111589654605
2018-03-15,1492.9892908410657,2239.752929493244,7851.83557652047
2018-03-16,1493.8709124437628,2241.075520739852,7856.472145521702
2018-03-17,1496.855310826144,2245.552656015181,7872.167506189756
2018-03-18,1504.246083078525,2256.6401459958774,7911.036591765389
2018-03-19,1515.5060788511475,2273.53216837844,7970.25445484138
2018-03-20,1529.0445012284977,2293.8422411742768,8041.4548761200585
2018-03-21,1541.0721395803332,2311.885865732516,8104.709876870439
2018-03-22,1553.3267572275204,2330.270000128849,8169.158592885432
2018-03-23,1564.4539063162088,2346.9627285504025,8227.677797018901
2018-03-24,1575.7271398534417,2363.87460996494,8286.965279315711
2018-03-25,1580.8787607749252,2371.602969519369,8314.05836074382
2018-03-26,1581.2349960384304,2372.137386597856,8315.931850883877
2018-03-27,1582.4808564486395,2374.0064016809674,8322.484001761495
2018-03-28,1582.8930716864381,2374.624798806858,8324.651898268983
2018-03-29,1583.134246706184,2374.9866047891987,8325.920270796387
2018-03-30,1583.794263754308,2342.0213550802823,7775.869141395349
2018-03-31,1583.5096643240972,2307.6364615812804,7220.808593847322
2018-04-01,1586.4480122410043,2274.6256612268417,6675.348668750651
2018-04-02,1590.4107662866493,2243.061555480592,6133.925638899148
2018-04-03,1593.934753178173,2210.9030107442754,5591.15130406861
2018-04-04,1597.3818668633032,2178.6581144748384,5048.406978171238
2018-04-05,1600.8963866099718,2146.4810909157927,4505.518750578625
2018-04-06,1602.4479802448475,2145.5852994822108,4509.885513021019
2018-04-07,1605.722707587735,2146.993267231646,4519.1018155686525
2018-04-08,1606.3653979722517,2147.85260111411,4520.910585706731
2018-04-09,1606.101018791955,2147.499102768841,4520.16652421465
2018-04-10,1606.391762996651,2147.8878534834066,4520.984786706112
2018-04-11,1606.9097707260062,2148.5804756292127,4522.442653409462
2018-04-12,1605.4360453327001,2146.6099744447774,4518.295041204025
2018-04-13,1606.0185134174455,2147.388785786497,4519.934323358313
2018-04-14,1624.9566098443777,2172.7106955600034,4573.233180964266
2018-04-15,1646.1608602918664,2201.0626536735213,4632.909840104857
2018-04-16,1667.0642360119139,2229.0123156676377,4691.739725689456
2018-04-17,1688.1241770313302,2257.1713193133605,4751.010244345563
2018-04-18,1709.2490820113405,2285.4171855196914,4810.463595785238
2018-04-19,1732.1725516709778,2316.0678917644623,4874.978778181598
2018-04-20,1753.5548128888258,2344.657866020898,4935.156425937295
2018-04-21,1755.6160065723448,2347.4138642639723,4940.957392737735
2018-04-22,1755.8725945820447,2347.756945125116,4941.67952697362
2018-04-23,1755.689488728498,2347.512116405377,4941.164198896555
2018-04-24,1750.703920048472,2340.8459701655834,4927.1329515541065
2018-04-25,1739.2412381127322,2325.519350678821,4894.872694847077
2018-04-26,1733.0173827061058,2317.1975055737435,4877.356447405961
2018-04-27,1736.8276571777847,2322.2921795161014,4888.0799790602205
2018-04-28,1745.996144976221,2334.551258546945,4913.883518899412
2018-04-29,1756.0924919800273,2348.050967393544,4942.29840016123
2018-04-30,1767.0334236831093,2362.679960676604,4973.090257366568
2018-05-01,1783.19150839607,2412.4928226875395,5018.565126481517
2018-05-02,1804.197303088005,2468.6244835656094,5077.6832572031
2018-05-03,1820.2388512922228,2518.149207951629,5122.830149173707
2018-05-04,1826.7046475398536,2554.7965122538767,5141.027308262065
2018-05-05,1829.0946173933642,2586.215449730047,5147.753573670854
2018-05-06,1829.0794301529972,2614.349428085966,5147.71083111936
2018-05-07,1829.0206223420832,2642.3934182188063,5147.545324034097
2018-05-08,1827.9652291546358,2640.868687454113,5144.575054480709
2018-05-09,1829.7899374923222,2643.504850897419,5149.710463429437
2018-05-10,1831.4814271938237,2645.9485528434966,5154.470945513268
2018-05-11,1839.173826781984,2657.061793336125,5176.12022329994
2018-05-12,1847.6234375832844,2669.268979900963,5199.900575494355
2018-05-13,1856.9624153963248,2682.761038549525,5226.183937740548
2018-05-14,1864.256591545989,2693.298964045697,5246.712466436854
2018-05-15,1872.1416512309715,2704.690541351796,5268.903961500036
2018-05-16,1880.1215812578193,2716.2191782207387,5291.362457043525
2018-05-17,1882.5257228116373,2719.6924511519865,5298.128606895802
2018-05-18,1879.4530986195282,2715.2534186759653,5289.481097895957
2018-05-19,1878.9305332735948,2714.498466427852,5288.010404361886
2018-05-20,1878.6328039935495,2714.068335744582,5287.172483266518
2018-05-21,1880.1237949311894,2716.2223763235224,5291.368687144961
2018-05-22,1881.689528133669,2718.4843973518146,5295.775243597445
2018-05-23,1881.5733470033915,2718.3165500076034,5295.4482666204785
2018-05-24,1891.831919716531,2733.137151091264,5324.319711455894
2018-05-25,1908.2827816245776,2756.903777174564,5370.618564654532
2018-05-26,1920.1863699616567,2774.1009389183205,5404.119696208365
2018-05-27,1932.0719990141333,2791.2721548116865,5437.570283645667
2018-05-28,1942.6093245581767,2806.495471226542,5467.226242780021
2018-05-29,1952.996611390146,2821.5020261131676,5496.459937090604
2018-05-30,1964.9627195418598,2838.7895104835156,5530.137022690856
2018-05-31,1972.017489218859,2848.9815644898185,5549.991772396452
2018-06-01,1966.6238001588533,2841.501155189962,5553.475729611368
2018-06-02,1960.6601789463537,2833.197642013004,5555.372405009768
2018-06-03,1954.4801109423115,2824.581696509197,5556.6760296703305
2018-06-04,1949.8769522261853,2818.2435544909827,5562.395900538083
2018-06-05,1953.2581439127885,2823.4497489671744,5591.144063075638
2018-06-06,1987.1159770346455,2872.721656443807,5707.818452742227
2018-06-07,2020.6554636704366,2921.5333324571234,5823.578044796527
2018-06-08,2062.2408093697545,2981.658858944268,5943.428019497272
2018-06-09,2102.2190373334424,3039.4607592030707,6058.64624191323
2018-06-10,2142.0246345239457,3097.013063938473,6173.366938254779
2018-06-11,2180.9361622641145,3153.272692239101,6285.510904760341
2018-06-12,2212.3536743278,3198.697214314827,6376.056936365288
2018-06-13,2209.0747092689526,3193.9563735888255,6366.606879554675
2018-06-14,2208.0578275571074,3192.486130952347,6363.676201802962
2018-06-15,2206.392072435551,3190.077724769881,6358.875455150051
2018-06-16,2207.250190598782,3191.318421594322,6361.3485725048295
2018-06-17,2206.828431713428,3190.708628057534,6360.133053170087
2018-06-18,2208.6757215545827,3193.379503396093,6365.456987286881
2018-06-19,2203.269665029165,3185.5632404952094,6349.87660129017
2018-06-20,2188.58092430306,3164.325752751908,6307.543294332994
2018-06-21,2191.062249647273,3167.913338479473,6314.694534144213
2018-06-22,2192.2286877765264,3169.59981494027,6318.056237117462
2018-06-23,2198.574538641236,3178.774864896771,6336.345133188913
2018-06-24,2206.9992801807575,3190.9556466616837,6360.625442595804
2018-06-25,2212.767461070206,3199.295481452497,6377.24947979074
2018-06-26,2225.226285940794,3217.308879974455,6413.156115179499
2018-06-27,2248.5467307653566,3251.026383085515,6480.366202657016
2018-06-28,2254.9267848875547,3243.446705601154,6446.848475937118
2018-06-29,2261.663118202932,3236.381077098757,6414.354244015332
2018-06-30,2262.433501475582,3220.6700814685214,6364.6054865809
2018-07-01,2261.7219814204295,3184.2647636941147,6315.913404140844
2018-07-02,2267.82310954988,3157.1396687334686,6286.104379476227
2018-07-03,2283.3796874971786,3142.6315713295076,6282.156544106707
2018-07-04,2302.3839812075857,3132.871640923663,6287.833090943737
2018-07-05,2319.479688686632,3137.123086727843,6339.870334855759
2018-07-06,2336.8893535605116,3141.7929399208256,6392.767474472689
2018-07-07,2354.702374434392,3146.9801844872163,6446.775034046434
2018-07-08,2373.306333231153,3171.8437470002864,6497.7095123939125
2018-07-09,2385.4546039731913,3188.079500493407,6530.969413677796
2018-07-10,2387.7569300862588,3191.1564815737815,6537.272791407017
2018-07-11,2387.9576159358508,3191.4246914328405,6537.822235166399
2018-07-12,2388.2962230058297,3191.877228344139,6538.749283794197
2018-07-13,2388.2448197733765,3191.808529660303,6538.60855047722
2018-07-14,2388.0883271941007,3173.4662000719622,6533.106056659613
2018-07-15,2387.698402581314,3124.073204195062,6200.544077208157
2018-07-16,2386.233520849364,3073.5755899478395,5867.2911530845895
2018-07-17,2375.2980776047148,3058.960739437162,5837.351767427505
2018-07-18,2362.8114674036156,3042.272806685697,5803.165550189052
2018-07-19,2350.163386192734,3025.3690733839508,5768.537252759963
2018-07-20,2338.026479472403,3009.1485075219794,5735.308464236752
2018-07-21,2325.8112034062647,3010.956386218822,5706.939157483632
2018-07-22,2314.8812431416595,3060.3862029500765,6061.862297906651
2018-07-23,2304.2615269171024,3109.806414356655,6415.058326046338
2018-07-24,2302.569378053104,3122.5837057210415,6463.33294706026
2018-07-25,2303.3233151397685,3138.673995931705,6518.4589352171215
2018-07-26,2303.945775015163,3154.595425400331,6573.2490743075605
2018-07-27,2304.605960159742,3170.589901047818,6628.222104240159
2018-07-28,2305.017721377707,3186.2683612589317,6682.5712622315195
2018-07-29,2332.7215236068055,3224.56383626135,6762.888489693037
2018-07-30,2380.907913355318,3291.1727684509083,6902.587625355921
2018-07-31,2430.098407371199,3359.169692424151,7045.197800816533
2018-08-01,2479.345106289555,3424.3219641657065,7187.970922211399
2018-08-02,2527.7255295313985,3488.2823059373077,7328.232588320107
2018-08-03,2576.3270604391696,3552.542767034442,7469.135276717058
2018-08-04,2625.8558671624132,3618.075157754105,7612.726268400861
2018-08-05,2647.264129523035,3644.7329358677816,7674.791838439038
2018-08-06,2648.6701685872654,3643.7531009592385,7678.86814386483
2018-08-07,2650.1248029070257,3642.83811358299,7683.085333785814
2018-08-08,2650.4711581701545,3643.314210464156,7684.089466511755
2018-08-09,2651.1995948165386,3626.474859916834,7625.193565406136
2018-08-10,2651.9279091675858,3609.6016375855447,7566.182056946534
2018-08-11,2668.863317254573,3562.059889681756,7166.7527336232915
2018-08-12,2696.9842166395633,3527.8242826314026,6786.6460917909735
2018-08-13,2725.106584223201,3493.8639042789423,6408.274018174423
2018-08-14,2750.7895849955535,3456.93242196128,6025.249357266855
2018-08-15,2778.4723001133725,3422.4094156761907,5645.866857450272
2018-08-16,2805.9865723563134,3405.5854167732564,5327.573083379385
2018-08-17,2832.5573511892358,3387.5391203836375,5006.918376526776
2018-08-18,2843.517337384409,3400.6464920594226,5026.2915963713995
2018-08-19,2842.542649696145,3399.480834222781,5024.568707443594
2018-08-20,2840.4408465473166,3396.9672256679482,5020.853493414373
2018-08-21,2841.345185231357,3398.0487510495886,5022.452031207023
2018-08-22,2841.0495423512803,3397.6951829844975,5021.92944345835
2018-08-23,2841.8258145413647,3398.623549857942,5023.30160684706
2018-08-24,2850.8627578825085,3409.431097702988,5039.275595039532
2018-08-25,2870.6299326121816,3433.071246654646,5074.216681180107
2018-08-26,2890.6063848386416,3456.961676754921,5109.527692873648
2018-08-27,2912.579787337524,3483.240318753696,5148.368577320449
2018-08-28,2929.7878619757926,3503.819964210528,5178.786116825807
2018-08-29,2950.54393600206,3528.6427670815933,5215.475212784635
2018-08-30,2971.163907015655,3553.3028003340187,5251.923728733683
2018-08-31,2983.464833754656,3568.0138424697934,5273.667237691044
2018-09-01,2984.5022712276877,3569.99743705371,5275.501045132237
2018-09-02,2986.0728168421188,3572.6192683701197,5278.277191463315
2018-09-03,2987.4335688954343,3574.98869329567,5280.682500029717
2018-09-04,2990.7208458376267,3579.6586865982276,5286.493195203702
2018-09-05,2988.42715121503,3577.6519264746653,5282.438787708229
2018-09-06,2986.6989781872103,3576.323222267435,5279.384014152744
2018-09-07,3002.1199464770593,3595.5329397791074,5306.642607692559
2018-09-08,3020.631981589689,3617.7041498628073,5339.365069164846
2018-09-09,3039.276021090259,3640.0334569357988,5372.320865787605
2018-09-10,3057.487133925825,3661.8442630453796,5404.511407481359
2018-09-11,3077.171654628383,3685.4197176746534,5439.3063917373265
2018-09-12,3098.897940915282,3711.440522771161,5477.710465715876
2018-09-13,3119.7403797292013,3736.4027749918687,5514.5522228175405
2018-09-14,3123.0294392801734,3740.341965353097,5520.366068987446
2018-09-15,3123.583321961812,3741.005331062033,5521.345129614754
2018-09-16,3124.1096122698036,3741.635650360398,5522.275417085672
2018-09-17,3124.9361389857136,3742.6255521916514,5523.736411971034
2018-09-18,3125.969457759572,3743.863121560943,5525.5629390687
2018-09-19,3127.075785815328,3745.1881315664036,5527.5185196928705
2018-09-20,3128.8170972948124,3747.2736387728182,5530.596517192981
2018-09-21,3136.613043641078,3756.6105681375643,5544.376879665484
2018-09-22,3144.8859360196066,3766.5187189058747,5559.000307099244
2018-09-23,3153.3481890245,3776.6536602027877,5573.958454392972
2018-09-24,3162.652985354125,3787.797685857181,5590.4059080387315
2018-09-25,3171.5266226886793,3798.4253276239547,5606.0912313450235
2018-09-26,3178.9059688986067,3807.2633097315525,5619.135198179348
2018-09-27,3184.5889027424373,3814.069558713728,5629.1805326130225
2018-09-28,3184.3846557061142,3813.8249392581283,5628.8194990618085
2018-09-29,3184.0174525373363,3813.385153002925,5628.17041907305
2018-09-30,3184.2380629564254,3813.6493703036444,5628.560377059575
2018-10-01,3177.176233945648,3800.558423970061,5626.221455849701
2018-10-02,3169.1879037185654,3786.3748511307595,5622.2075780662335
2018-10-03,3163.235958519773,3774.616472557337,5621.823299751064
2018-10-04,3172.967768697766,3781.489893137416,5649.495082736554
2018-10-05,3186.895898106061,3793.3512008983903,5684.667380604359
2018-10-06,3199.78976798338,3803.963753062283,5718.033512265955
2018-10-07,3213.0114787867346,3814.952441307706,5752.015286459559
2018-10-08,3232.4954440461065,3838.086625957636,5786.895979153218
2018-10-09,3253.6887351945975,3863.2503697973593,5824.836750750628
2018-10-10,3274.069630909998,3887.4495201517384,5861.323151275719
2018-10-11,3279.4832938963577,3893.877404696374,5871.014829148292
2018-10-12,3280.4017815855123,3894.967966269274,5872.659129289553
2018-10-13,3282.0320446607698,3896.903650638903,5875.5776679227765
2018-10-14,3281.5081261224777,3896.2815786917913,5874.639735562121
2018-10-15,3280.8053493301973,3895.4471403285593,5873.381606582858
2018-10-16,3280.1614432227107,3894.6826017662324,5872.228869408477
2018-10-17,3279.25764508059,3893.6094817504786,5870.610866869837
2018-10-18,3276.237816513511,3890.02390403301,5865.204692570427
2018-10-19,3259.70690815472,3870.3960161101777,5835.610637831872
2018-10-20,3242.349763266468,3849.7871005483275,5804.537433336436
2018-10-21,3225.9724851028072,3830.341624637352,5775.218411300589
2018-10-22,3210.1796810693277,3811.590121040058,5746.945729794037
2018-10-23,3194.2122731766235,3792.631302460104,5718.360467995143
2018-10-24,3176.678239546293,3771.812358971841,5686.970592751671
2018-10-25,3162.0864757121635,3754.4869041984834,5660.848044113279
2018-10-26,3162.062591183568,3754.458545027882,5660.805285419607
2018-10-27,3162.1996278260544,3754.621254771451,5661.0506119201755
2018-10-28,3161.167408507143,3753.3956545404394,5659.2027065079
2018-10-29,3160.264230856567,3752.3232712620884,5657.585814789086
2018-10-30,3159.8022932717145,3751.7747920771553,5656.758842315752
2018-10-31,3161.483421241702,3753.770870614565,5659.768440583829
2018-11-01,3019.102193666262,3726.8735260361827,5660.785420498688
2018-11-02,2876.2141180974945,3699.248665101078,5660.668721182354
2018-11-03,2733.4334419322404,3672.270895357588,5661.679616232932
2018-11-04,2590.8068410090755,3645.2044939616394,5662.477460112255
2018-11-05,2448.2509400471963,3617.9577296598,5662.926068734733
2018-11-06,2304.816871104575,3589.441904903943,5661.395046104442
2018-11-07,2160.372250768684,3559.644407082084,5657.9076529795175
2018-11-08,2158.9779443507787,3557.347009010762,5654.256033704341
2018-11-09,2157.87562204366,3555.5307130303167,5651.369106317045
2018-11-10,2156.8276365918537,3553.8039478624632,5648.624484455753
2018-11-11,2156.9940643140794,3554.07817074715,5649.06035039641
2018-11-12,2156.8638068306545,3553.863545549021,5648.719212515165
2018-11-13,2156.9212007724777,3553.9581135217113,5648.869524398944
2018-11-14,2155.8321784468426,3552.163731914905,5646.017429002753
2018-11-15,2152.7152949120964,3547.028044286054,5637.854465791941
2018-11-16,2148.745274792574,3540.486643881826,5627.457180227503
2018-11-17,2125.4571354276572,3502.114786896448,5566.466699587171
2018-11-18,2101.5778441335424,3462.7688891374237,5503.92802139751
2018-11-19,2074.3897115789173,3417.9710150892615,5432.723652244785
2018-11-20,2043.2834607431448,3366.717259273128,5351.257925865178
2018-11-21,2014.8678758814578,3319.8969125986696,5276.83892006855
2018-11-22,1991.9215539785844,3282.08826809511,5216.743642388603
2018-11-23,1970.6349236908331,3232.741326614655,5149.15666534056
2018-11-24,1968.99629111743,3201.963308765599,5104.122606719504
2018-11-25,1966.451052592311,3156.349366872984,4962.851364393575
2018-11-26,1966.216174851156,3114.815983530522,4828.520554252101
2018-11-27,1971.6846436835988,3082.4630736201184,4708.421561863319
2018-11-28,1974.2631898747659,3045.571550738741,4581.479062821128
2018-11-29,1972.1190380736873,3001.1470812520483,4442.976074146767
2018-11-30,1969.6268341704597,2970.3521754575586,4315.172676980139
2018-12-01,1969.097284799028,2956.087187031519,4219.759391905899
2018-12-02,1970.2972442320781,2948.4615131584674,4176.409257992035
2018-12-03,1950.3351371354765,2909.83098248021,4091.4329485258054
2018-12-04,1908.6273948050527,2839.2276774220113,3963.1325012226703
2018-12-05,1868.7314270394122,2771.3347071664307,3838.668038404849
2018-12-06,1830.3890143389012,2705.7787792846434,3717.5561339307533
2018-12-07,1790.497853832538,2637.9333705026847,3593.2985012391864
2018-12-08,1749.3346470460885,2568.105176025321,3465.958605374628
2018-12-09,1707.7560127710897,2507.065793952832,3383.578812858371
2018-12-10,1688.2553279522149,2478.437875501691,3344.94208519005
2018-12-11,1688.881960100314,2479.3578008377117,3346.1836321346414
2018-12-12,1689.288347716513,2479.9543968877565,3346.9888083528467
2018-12-13,1690.1414906968378,2481.2068507320573,3348.679141451355
2018-12-14,1691.991317645065,2483.9224833118583,3352.344205560438
2018-12-15,1692.597138229979,2484.8118562986033,3353.544518532653
