Average electricity cost assumption: 0.05 USD/kWh,,,,,,,
Timestamp,Date and Time,"power MAX, GW","power MIN, GW","power GUESS, GW","annualised consumption MAX, TWh","annualised consumption MIN, TWh","annualised consumption GUESS, TWh"
1507593600,2017-10-10T00:00:00,7.912563978507428,0.8448075294013142,1.8367299890712432,69.36153583559611,7.405582802731921,16.10077508419852
1507680000,2017-10-11T00:00:00,7.949230138000286,0.8487222968139928,1.8452412421754876,69.68295138971051,7.4398996538714615,16.175384728910323
1507766400,2017-10-12T00:00:00,8.154560828,0.8706450153466999,1.8929043052633914,71.48288021870384,7.6320742045291725,16.593199139938893
1507852800,2017-10-13T00:00:00,7.9858963631237145,0.8526370712339071,1.853752510514444,70.00436751914248,7.4742165664364295,16.249994507169617
1507939200,2017-10-14T00:00:00,7.861231355217428,0.8393268550235641,1.824814234725302,68.91155405983598,7.357539211136564,15.996321581601999
1508025600,2017-10-15T00:00:00,8.034129583,0.857786829,1.8649488055542631,70.42717992175535,7.519359342181667,16.34814122948867
1508112000,2017-10-16T00:00:00,8.212262373254571,0.8768056858926357,1.9062984665968337,71.98869196394956,7.686078642534844,16.710612358187845
1508198400,2017-10-17T00:00:00,8.319637400901428,0.8882698878974643,1.9312232487397694,72.92994145630192,7.786573837309171,16.929102998452816
1508284800,2017-10-18T00:00:00,8.479492077335141,0.9053372297386213,1.9683300423020837,74.33122754991986,7.9361861558887545,17.25438115082007
1508371200,2017-10-19T00:00:00,8.747527199788285,0.9339547663812928,2.0305485784012935,76.68082343334412,8.187047482098412,17.79978883826574
1508457600,2017-10-20T00:00:00,9.148036514950283,0.9767162891902429,2.123518123,80.19168809,8.561894991041669,18.614759866628425
1508544000,2017-10-21T00:00:00,9.308842965930856,0.9938852499637285,2.160845850412362,81.60131744,8.712398101182044,18.941974724714765
1508630400,2017-10-22T00:00:00,9.222552415661141,0.9846721925044715,2.1408153720637064,80.84489447568558,8.631636439494198,18.76638755151045
1508716800,2017-10-23T00:00:00,9.199125189406285,0.9821709176728428,2.135377249965745,80.63953141033551,8.609710264,18.718716973199722
1508803200,2017-10-24T00:00:00,9.222552415661141,0.9846721925044715,2.1408153720637064,80.84489447568558,8.631636439494198,18.76638755151045
1508889600,2017-10-25T00:00:00,9.488061942,1.0130200767023858,2.2024476459497198,83.17235098764444,8.880133992373114,19.30665606439524
1508976000,2017-10-26T00:00:00,9.555472283729141,1.0202173346347714,2.218095494,83.76327003916967,8.943225155408406,19.443825096582284
1509062400,2017-10-27T00:00:00,9.143543709,0.9762366018621857,2.1224752155558746,80.15230414917184,8.557690051923919,18.605617739562796
1509148800,2017-10-28T00:00:00,8.754535298,0.934703006,2.0321753562555456,76.74225642083037,8.193606550754664,17.814049172936116
1509235200,2017-10-29T00:00:00,8.793170308841143,0.9388279834949714,2.0411436355053563,77.08093092730145,8.229766103,17.892665108839953
1509321600,2017-10-30T00:00:00,8.851346691,0.9450393513912999,2.054648019985009,77.59090509530463,8.284214954296136,18.01104454318859
1509408000,2017-10-31T00:00:00,8.855441251318286,0.9454765188130427,2.0555984832394367,77.62679800905609,8.288047163915133,18.019376304076907
1509494400,2017-11-01T00:00:00,8.889608658065141,0.9491244997403714,2.044030988580179,77.92630949659903,8.320025364724096,17.91797564589385
1509580800,2017-11-02T00:00:00,8.854150560500571,0.9453387145154857,2.0170513943217423,77.61548381334799,8.286839171442749,17.681472522624397
1509667200,2017-11-03T00:00:00,8.996347856735998,0.9605208156455999,2.0351853891269873,78.86198531214777,8.41992547,17.84043512108717
1509753600,2017-11-04T00:00:00,9.422939614181143,1.0060671050214713,2.117960477050057,82.60148865791189,8.819184242618219,18.566041541820795
1509840000,2017-11-05T00:00:00,9.299701939942285,0.9929092821734428,2.0717296860685117,81.52118720553406,8.703842767532398,18.160782428076576
1509926400,2017-11-06T00:00:00,9.166984585966285,0.9787393341988428,2.0242983265712122,80.35778688058045,8.579629003587057,17.744999130723244
